gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift,CNo,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,clkErr
1429448080.50327,G02,2,23995262.4771313,-69937.6128048599,-3133.70488584042,45.922987246704,17018904.6787486,-17083574.9866694,11076931.5452719,-376.935479465757,1324.72568027074,2774.33818796039,-0.000187319901314376
1429448080.60327,G02,2,23995202.9803879,-70250.9579002559,-3134.11466777325,45.922987246704,17018866.9847444,-17083442.5122492,11077208.9783478,-376.943411774401,1324.75853380465,2774.31455490975,-0.000187319900370797
1429448080.70327,G02,2,23995143.2944634,-70564.318333298,-3133.09952616692,45.922987246704,17018829.2899461,-17083310.0345405,11077486.4090669,-376.951343517521,1324.79138721657,2774.29092128372,-0.000187319899427218
1429448080.80327,G02,2,23995083.8245178,-70877.6688807607,-3134.82247292995,45.922987246704,17018791.5943552,-17083177.5535482,11077763.8374191,-376.959274694834,1324.82424050529,2774.26728708317,-0.000187319898483529
1429448080.90327,G02,2,23995024.1326684,-71191.0112814605,-3133.08089971542,45.922987246704,17018753.8979701,-17083045.0692667,11078041.2634158,-376.967205306675,1324.85709367218,2774.24365230711,-0.00018731989753995
1429448081.00327,G02,2,23994964.5744324,-71504.3614920676,-3133.89115035534,45.922987246704,17018716.2007929,-17082912.581703,11078318.6870424,-376.975135352616,1324.88994671548,2774.22001695681,-0.000187319896596372
1429448081.10327,G02,2,23994904.927952,-71817.6992564797,-3132.76425004005,45.922987246704,17018678.5028227,-17082780.0908541,11078596.1083053,-376.983064832854,1324.92279963596,2774.19638103169,-0.000187319895652793
1429448081.20327,G02,2,23994845.3511595,-72131.0335061848,-3134.51513648033,45.922987246704,17018640.8040593,-17082647.5967191,11078873.5272064,-376.990993747433,1324.95565243382,2774.17274453163,-0.000187319894709215
1429448081.30327,G02,2,23994785.6823158,-72444.3721246123,-3133.82595777512,45.9695812704649,17018603.1045032,-17082515.0992995,11079150.9437424,-376.998922096274,1324.98850510868,2774.14910745688,-0.000187319893765525
1429448081.40327,G02,2,23994726.1090106,-72757.7043823004,-3132.55004584789,45.9695812704649,17018565.404154,-17082382.5985933,11079428.3579172,-377.006849879486,1325.02135766099,2774.12546980712,-0.000187319892821947
1429448081.50327,G02,2,23994666.2936052,-73071.0300650895,-3133.82595777512,45.9695812704649,17018527.7030123,-17082250.0946027,11079705.7697267,-377.014777096949,1325.05421009025,2774.10183158271,-0.000187319891878368
1429448081.60327,G02,2,23994606.5839687,-73384.3575806618,-3133.59312713146,45.9695812704649,17018490.0010782,-17082117.5873283,11079983.1791691,-377.022703748621,1325.08706239627,2774.07819278378,-0.00018731989093479
1429448081.70327,G02,2,23994546.8775661,-73697.6640622318,-3132.80150294304,45.9695812704649,17018452.2983513,-17081985.0767679,11080260.5862494,-377.030629834641,1325.11991457959,2774.05455340993,-0.000187319889991211
1429448081.80327,G02,2,23994487.0850616,-74010.9793219268,-3133.41617584228,45.9695812704649,17018414.5948317,-17081852.5629217,11080537.9909668,-377.038555354998,1325.15276664015,2774.03091346122,-0.000187319889047521
1429448081.90327,G02,2,23994427.6152352,-74324.2858768106,-3133.52793455124,45.9695812704649,17018376.8905204,-17081720.045793,11080815.3933145,-377.04648030949,1325.1856185771,2774.00727293824,-0.000187319888103943
1429448082.00327,G02,2,23994367.946997,-74637.6040720344,-3133.95634293556,45.9695812704649,17018339.1854162,-17081587.525378,11081092.7933005,-377.054404698351,1325.21847039142,2773.98363184028,-0.000187319887160364
1429448082.10327,G02,2,23994308.4769905,-74950.9042365849,-3132.73631036282,45.9695812704649,17018301.4795193,-17081455.0016766,11081370.1909248,-377.062328521585,1325.25132208308,2773.95999016737,-0.000187319886216786
1429448082.20327,G02,2,23994248.9846741,-75264.216277808,-3132.93188810349,45.9695812704649,17018263.7728306,-17081322.4746922,11081647.5861805,-377.070251778993,1325.28417365126,2773.93634792009,-0.000187319885273096
1429448082.30327,G02,2,23994189.4849453,-75577.5116545856,-3133.2578510046,46.0973838821793,17018226.0653492,-17081189.9444208,11081924.9790757,-377.078174470817,1325.31702509692,2773.91270509775,-0.000187319884329518
1429448082.40327,G02,2,23994129.7453481,-75890.8185490072,-3133.12746584415,46.0973838821793,17018188.3570752,-17081057.4108635,11082202.3696083,-377.08609659699,1325.34987641979,2773.88906170053,-0.000187319883385939
1429448082.50327,G02,2,23994070.2402109,-76204.1084704101,-3133.35098326206,46.0973838821793,17018150.6480096,-17080924.8740228,11082479.7577727,-377.094018157358,1325.38272761923,2773.8654177289,-0.000187319882442361
1429448082.60327,G02,2,23994010.6129014,-76517.4023700356,-3133.11815261841,46.0973838821793,17018112.9381512,-17080792.3338948,11082757.1435774,-377.101939152169,1325.4155786962,2773.84177318216,-0.000187319881498782
1429448082.70327,G02,2,23993951.0563671,-76830.7057318985,-3133.77007842064,46.0973838821793,17018075.2275018,-17080659.7904854,11083034.5270098,-377.109859581063,1325.44842964923,2773.81812806136,-0.000187319880555092
1429448082.80327,G02,2,23993891.4449836,-77144.0069563687,-3132.92257487774,46.0973838821793,17018037.5160597,-17080527.2437885,11083311.9080827,-377.117779444405,1325.48128047983,2773.79448236541,-0.000187319879611514
1429448082.90327,G02,2,23993831.9881991,-77457.2962213457,-3133.54656100273,46.0973838821793,17017999.8038253,-17080394.6938054,11083589.2867936,-377.125698742127,1325.51413118769,2773.77083609455,-0.000187319878667935
1429448083.00327,G02,2,23993772.4998654,-77770.5937905312,-3133.23922455311,46.0973838821793,17017962.0907993,-17080262.1405381,11083866.6631375,-377.133617474097,1325.54698177221,2773.74718924918,-0.000187319877724357
1429448083.10327,G02,2,23993712.8512046,-78083.8843542039,-3132.68043100834,46.0973838821793,17017924.3769812,-17080129.583985,11084144.0371185,-377.141535640423,1325.57983223386,2773.72354182897,-0.000187319876780778
1429448083.20327,G02,2,23993653.0880483,-78397.1582018137,-3133.30441713333,46.0973838821793,17017886.6623714,-17079997.0241471,11084421.4087343,-377.149453241046,1325.61268257238,2773.69989383411,-0.000187319875837089
1429448083.30327,G02,2,23993593.3571506,-78710.4482302368,-3133.38823616505,46.3283007189732,17017848.9469701,-17079864.4610252,11084698.7779831,-377.157370275917,1325.64553278754,2773.67624526475,-0.00018731987489351
1429448083.40326,G02,2,23993533.6320575,-79023.7219385803,-3132.69905745983,46.3283007189732,17017811.2307762,-17079731.8946149,11084976.1448739,-377.165286745295,1325.67838288041,2773.65259612013,-0.000187319873949932
1429448083.50326,G02,2,23993473.9022548,-79336.9821924567,-3132.289275527,46.3283007189732,17017773.5137925,-17079599.3249259,11085253.5093867,-377.173202648611,1325.7112328486,2773.62894640196,-0.000187319873006353
1429448083.60327,G02,2,23993414.4015106,-79650.2521794736,-3132.62455165386,46.3283007189732,17017735.7960158,-17079466.7519467,11085530.8715455,-377.181117986555,1325.74408269495,2773.60529610818,-0.000187319872062774
1429448083.70326,G02,2,23993354.909069,-79963.5247353613,-3132.18683004379,46.3283007189732,17017698.0774486,-17079334.1756862,11085808.2313312,-377.189032758584,1325.77693241721,2773.58164524043,-0.000187319871119085
1429448083.80326,G02,2,23993295.1442981,-80276.7973671257,-3133.68625938892,46.3283007189732,17017660.3580885,-17079201.5961359,11086085.588762,-377.196946965213,1325.80978201751,2773.55799379715,-0.000187319870175506
1429448083.90326,G02,2,23993235.3691334,-80590.0853461325,-3132.37309455872,46.3283007189732,17017622.6379383,-17079069.0133049,11086362.9438189,-377.20486060591,1325.84263149359,2773.53434177998,-0.000187319869231928
1429448084.00326,G02,2,23993175.5462098,-80903.3550907075,-3133.18334519863,46.3283007189732,17017584.9169964,-17078936.4271879,11086640.2965126,-377.212773680979,1325.87548084672,2773.51068918799,-0.000187319868288349
1429448084.10326,G02,2,23993116.0751734,-81216.6180793643,-3133.18334519863,46.3283007189732,17017547.1952629,-17078803.8377845,11086917.6468441,-377.220686190452,1325.90833007702,2773.4870360211,-0.00018731986734466
1429448084.20326,G02,2,23993056.5796101,-81529.8736465871,-3132.11232423782,46.3283007189732,17017509.4727382,-17078671.2450965,11087194.9948095,-377.228598134217,1325.941179184,2773.46338227966,-0.000187319866401081
1429448084.30326,G02,2,23992996.9607018,-81843.132788837,-3132.72699713707,46.0621397355124,17017471.7494236,-17078538.6491279,11087472.3404005,-377.236509512045,1325.97402816669,2773.43972796435,-0.000187319865457503
1429448084.40326,G02,2,23992937.2311085,-82156.396330595,-3132.72699713707,46.0621397355124,17017434.0253169,-17078406.0498711,11087749.6836333,-377.244420324391,1326.00687702699,2773.41607307381,-0.000187319864513924
1429448084.50326,G02,2,23992877.6389555,-82469.6670898795,-3132.72699713707,46.0621397355124,17017396.3004193,-17078273.44733,11088027.024499,-377.252330571014,1326.03972576385,2773.3924176088,-0.000187319863570345
1429448084.60326,G02,2,23992817.9836529,-82782.9247125387,-3132.81081616879,46.0621397355124,17017358.5747303,-17078140.8415023,11088304.3630027,-377.260240252061,1326.07257437787,2773.36876156887,-0.000187319862626656
1429448084.70326,G02,2,23992758.3682673,-83096.1677642763,-3133.76076519489,46.0621397355124,17017320.8482506,-17078008.2323909,11088581.6991385,-377.268149367358,1326.10542286832,2773.34510495454,-0.000187319861683077
1429448084.80326,G02,2,23992698.7426629,-83409.4232966304,-3133.34167003632,46.0621397355124,17017283.1209796,-17077875.6199931,11088859.0329117,-377.276057917065,1326.13827123586,2773.32144776535,-0.000187319860739499
1429448084.90326,G02,2,23992639.2561235,-83722.6714405119,-3132.56867229938,46.0621397355124,17017245.3929184,-17077743.0043128,11089136.3643144,-377.283965900954,1326.17111947952,2773.29779000198,-0.00018731985979592
1429448085.00326,G02,2,23992579.6235127,-84035.914403528,-3131.96331262589,46.0621397355124,17017207.6640658,-17077610.3853449,11089413.693357,-377.291873319327,1326.20396760052,2773.27413166356,-0.000187319858852342
1429448085.10326,G02,2,23992519.8511181,-84349.144457221,-3131.91674649715,46.0621397355124,17017169.9344223,-17077477.7630923,11089691.0200337,-377.299780172024,1326.2368155982,2773.25047275054,-0.000187319857908652
1429448085.20326,G02,2,23992460.3070278,-84662.3736213446,-3131.10649585724,46.0621397355124,17017132.2039889,-17077345.137557,11089968.3443398,-377.307686458909,1326.26966347198,2773.22681326336,-0.000187319856965074
1429448085.30326,G02,2,23992400.5156236,-84975.6264775991,-3131.96331262589,46.2324150718177,17017094.4727645,-17077212.5087358,11090245.6662824,-377.315592180188,1326.30251122267,2773.20315320142,-0.000187319856021495
1429448085.40326,G02,2,23992340.9614079,-85288.8567715883,-3132.75493681431,46.2324150718177,17017056.7407499,-17077079.8766309,11090522.9858567,-377.323497335724,1326.33535884973,2773.1794925651,-0.000187319855077916
1429448085.50326,G02,2,23992281.3886643,-85602.1028371453,-3132.07507133484,46.2324150718177,17017019.0079453,-17076947.2412432,11090800.303061,-377.331401925471,1326.36820635293,2773.15583135457,-0.000187319854134227
1429448085.60326,G02,2,23992221.8411571,-85915.343105495,-3132.96914100647,46.2324150718177,17016981.2743493,-17076814.6025672,11091077.6179061,-377.339305949748,1326.40105373357,2773.13216956889,-0.000187319853190648
1429448085.70326,G02,2,23992162.1932275,-86228.5671781301,-3132.40103423595,46.2324150718177,17016943.5399642,-17076681.9606107,11091354.9303765,-377.347209408107,1326.43390098977,2773.1085072094,-0.00018731985224707
1429448085.80326,G02,2,23992102.6671946,-86541.7975484133,-3132.88532197475,46.2324150718177,17016905.8047881,-17076549.3153674,11091632.2404849,-377.355112300909,1326.46674812306,2773.08484427502,-0.000187319851303491
1429448085.90326,G02,2,23992043.1647844,-86855.0024661422,-3131.37657940388,46.2324150718177,17016868.0688225,-17076416.6668419,11091909.5482217,-377.363014627893,1326.49959513227,2773.06118076656,-0.000187319850359913
1429448086.00326,G02,2,23991983.680804,-87168.2149874568,-3131.97262585163,46.2324150718177,17016830.3320664,-17076284.0150307,11092186.8535941,-377.370916389259,1326.53244201828,2773.0375166834,-0.000187319849416223
1429448086.10326,G02,2,23991924.231596,-87481.4220260978,-3131.53490424156,46.2324150718177,17016792.5945197,-17076151.3599333,11092464.1566033,-377.378817585045,1326.56528878119,2773.01385202545,-0.000187319848472645
1429448086.20326,G02,2,23991864.5895703,-87794.6588574052,-3131.71185553074,46.2324150718177,17016754.8561822,-17076018.7015487,11092741.4572513,-377.386718215311,1326.59813542126,2772.99018679254,-0.000187319847529066
1429448086.30326,G02,2,23991805.1219974,-88107.8589388132,-3130.86435198784,46.3370272126109,17016717.117055,-17075886.0398805,11093018.7555307,-377.394618279848,1326.63098193759,2772.96652098531,-0.000187319846585488
1429448086.40326,G02,2,23991745.7174514,-88421.0658079982,-3132.15889036655,46.3370272126109,17016679.3771383,-17075753.3749295,11093296.0514394,-377.402517778602,1326.66382832993,2772.94285460392,-0.000187319845641909
1429448086.50326,G02,2,23991686.2590395,-88734.272136867,-3132.14957714081,46.3370272126109,17016641.6364316,-17075620.7066936,11093573.344982,-377.410416711696,1326.69667459881,2772.91918764799,-0.000187319844698219
1429448086.60326,G02,2,23991626.4669787,-89047.4897042513,-3131.81430101395,46.3370272126109,17016603.8949346,-17075488.0351717,11093850.6361609,-377.418315079211,1326.72952074452,2772.89552011732,-0.000187319843754641
1429448086.70326,G02,2,23991566.9634115,-89360.7157139778,-3132.8946352005,46.3370272126109,17016566.1526487,-17075355.3603681,11094127.9249667,-377.426212880883,1326.76236676595,2772.8718520127,-0.000187319842811062
1429448086.80326,G02,2,23991507.3508971,-89673.9357734323,-3133.18334519863,46.3370272126109,17016528.4095716,-17075222.6822748,11094405.2114164,-377.43411011719,1326.79521266508,2772.8481833327,-0.000187319841867484
1429448086.90326,G02,2,23991447.6260275,-89987.13820678,-3131.55353069305,46.3370272126109,17016490.6657055,-17075090.0008997,11094682.4954934,-377.442006787665,1326.82805843996,2772.82451407872,-0.000187319840923794
1429448087.00326,G02,2,23991388.0105516,-90300.3423008919,-3132.17751681805,46.3370272126109,17016452.92105,-17074957.3162403,11094959.7772028,-377.449902892459,1326.86090409117,2772.80084425033,-0.000187319839980216
1429448087.10326,G02,2,23991328.3895305,-90613.5447247028,-3132.29858875275,46.3370272126109,17016415.1756044,-17074824.6282946,11095237.0565487,-377.457798431688,1326.8937496192,2772.77717384719,-0.000187319839036637
1429448087.20326,G02,2,23991268.7991432,-90926.7553880215,-3132.289275527,46.3370272126109,17016377.4293692,-17074691.9370644,11095514.3335275,-377.46569340525,1326.92659502362,2772.75350286959,-0.000187319838093059
1429448087.30326,G02,2,23991209.199737,-91239.9544534087,-3131.30207359791,46.3725785637237,17016339.682345,-17074559.2425512,11095791.6081361,-377.473587813061,1326.95944030405,2772.72983131782,-0.00018731983714948
1429448087.40326,G02,2,23991149.6516534,-91553.160045445,-3131.33932650089,46.3725785637237,17016301.9345317,-17074426.5447549,11096068.8803745,-377.481481655118,1326.99228546048,2772.70615919187,-0.00018731983620579
1429448087.50326,G02,2,23991090.1063434,-91866.3521797657,-3132.69905745983,46.3725785637237,17016264.1859289,-17074293.8436732,11096346.1502474,-377.489374931569,1327.02513049348,2772.68248649132,-0.000187319835262212
1429448087.60326,G02,2,23991030.387909,-92179.5425409675,-3132.00056552887,46.3725785637237,17016226.4365364,-17074161.1393056,11096623.4177559,-377.49726764244,1327.05797540316,2772.6588132161,-0.000187319834318633
1429448087.70326,G02,2,23990970.7863375,-92492.7324848771,-3131.37657940388,46.3725785637237,17016188.6863555,-17074028.4316568,11096900.6828903,-377.505159787456,1327.09082018835,2772.63513936705,-0.000187319833375055
1429448087.80326,G02,2,23990911.0782782,-92805.9135107398,-3131.03199005127,46.3725785637237,17016150.935385,-17073895.7207219,11097177.9456607,-377.51305136691,1327.12366485027,2772.61146494327,-0.000187319832431476
1429448087.90326,G02,2,23990851.2805591,-93119.0955917239,-3131.04130327702,46.3725785637237,17016113.183625,-17073763.006501,11097455.2060666,-377.520942380788,1327.15650938882,2772.58778994485,-0.000187319831487787
1429448088.00326,G02,2,23990791.7161375,-93432.2670840025,-3132.4103474617,46.3725785637237,17016075.431076,-17073630.288996,11097732.4641045,-377.528832828993,1327.18935380361,2772.56411437205,-0.000187319830544208
1429448088.10326,G02,2,23990732.2072866,-93745.4388746619,-3132.26133584976,46.3725785637237,17016037.6777381,-17073497.5682071,11098009.7197734,-377.536722711502,1327.22219809451,2772.54043822498,-0.00018731982960063
1429448088.20326,G02,2,23990672.6279966,-94058.6289174557,-3132.27064907551,46.3725785637237,17015999.9236115,-17073364.8441345,11098286.9730734,-377.544612028316,1327.25504226151,2772.51676150362,-0.000187319828657051
1429448088.30326,G02,2,23990613.0495677,-94371.7969926596,-3130.52907586098,46.4643648380883,17015962.1686956,-17073232.1167767,11098564.2240072,-377.552500779513,1327.28788630495,2772.49308420774,-0.000187319827713361
1429448088.40326,G02,2,23990553.5990801,-94684.980871737,-3130.92023134232,46.4643648380883,17015924.412991,-17073099.3861342,11098841.4725738,-377.560388965074,1327.32073022468,2772.46940633744,-0.000187319826769783
1429448088.50326,G02,2,23990493.9376126,-94998.1338743567,-3132.15889036655,46.4643648380883,17015886.6564974,-17072966.6522071,11099118.7187734,-377.568276584996,1327.35357402071,2772.4457278927,-0.000187319825826204
1429448088.60326,G02,2,23990434.5499323,-95311.3110657334,-3132.19614326954,46.4643648380883,17015848.8992152,-17072833.9149962,11099395.9626035,-377.576163639222,1327.38641769277,2772.42204887372,-0.000187319824882626
1429448088.70326,G02,2,23990374.9096192,-95624.4711825252,-3131.08786940575,46.4643648380883,17015811.1411441,-17072701.1744994,11099673.2040689,-377.584050127889,1327.4192612414,2772.39836928011,-0.000187319823939047
1429448088.80326,G02,2,23990315.3972445,-95937.6336959004,-3131.02267682552,46.4643648380883,17015773.3822849,-17072568.4307208,11099950.443161,-377.591936050747,1327.45210466559,2772.37468911259,-0.000187319822995358
1429448088.90326,G02,2,23990255.8365108,-96250.7870667577,-3132.24270939827,46.4643648380883,17015735.6226358,-17072435.6836529,11100227.6798956,-377.599821408249,1327.48494796718,2772.35100836983,-0.000187319822051779
1429448089.00326,G02,2,23990196.2131028,-96563.9520033002,-3131.04130327702,46.4643648380883,17015697.8621989,-17072302.9333032,11100504.9142565,-377.607706199945,1327.51779114427,2772.32732705319,-0.000187319821108201
1429448089.10326,G02,2,23990136.6871957,-96877.0987477899,-3132.00056552887,46.4643648380883,17015660.1009738,-17072170.17967,11100782.1462477,-377.615590425942,1327.55063419732,2772.30364516235,-0.000187319820164622
1429448089.20326,G02,2,23990077.2248898,-97190.2233839631,-3131.31138682365,46.4643648380883,17015622.3389607,-17072037.4227541,11101059.3758673,-377.623474086191,1327.58347712609,2772.27996269746,-0.000187319819221043
1429448089.30326,G02,2,23990017.7026336,-97503.3707230687,-3131.00405037403,46.5871315986978,17015584.5761594,-17071904.6625542,11101336.6031181,-377.631357180776,1327.61631993091,2772.25627965829,-0.000187319818277354
1429448089.40326,G02,2,23989958.0370609,-97816.5272641182,-3131.55353069305,46.5871315986978,17015546.8125697,-17071771.8990697,11101613.8280011,-377.63923970973,1327.64916261191,2772.23259604475,-0.000187319817333775
1429448089.50326,G02,2,23989898.312134,-98129.6744004488,-3131.09718263149,46.5871315986978,17015509.0481915,-17071639.1323,11101891.0505178,-377.647121673091,1327.68200516923,2772.20891185672,-0.000187319816390197
1429448089.60326,G02,2,23989838.6411118,-98442.8011030555,-3130.92954456806,46.5871315986978,17015471.2830247,-17071506.3622443,11102168.2706696,-377.655003070902,1327.71484760306,2772.18522709408,-0.000187319815446618
1429448089.70326,G02,2,23989778.9900572,-98755.9215680957,-3130.73396682739,46.5871315986978,17015433.5170698,-17071373.5889046,11102445.4884525,-377.662883903058,1327.74768991289,2772.16154175717,-0.000187319814502929
1429448089.80326,G02,2,23989719.2712297,-99069.0623722076,-3131.09718263149,46.5871315986978,17015395.7503274,-17071240.8122826,11102722.7038625,-377.670764169445,1327.78053209827,2772.13785584632,-0.00018731981355935
1429448089.90326,G02,2,23989659.8037258,-99382.201028347,-3131.35795295238,46.5871315986978,17015357.9827973,-17071108.0323776,11102999.9169017,-377.678643870119,1327.81337415942,2772.11416936138,-0.000187319812615772
1429448090.00326,G02,2,23989600.0485744,-99695.3387349844,-3131.05061650276,46.5871315986978,17015320.2144781,-17070975.2491839,11103277.1275814,-377.686523005409,1327.84621609767,2772.09048230137,-0.000187319811672193
1429448090.10326,G02,2,23989540.4966642,-100008.464340031,-3131.42314553261,46.5871315986978,17015282.4453724,-17070842.4627111,11103554.3358817,-377.694401574753,1327.87905791068,2772.06679466798,-0.000187319810728614
1429448090.20326,G02,2,23989480.9241667,-100321.579296529,-3131.23688101769,46.5871315986978,17015244.6754775,-17070709.6729496,11103831.5418228,-377.702279578725,1327.91189960082,2772.0431064595,-0.000187319809784925
1429448090.30326,G02,2,23989421.2889587,-100634.703159332,-3131.01336359978,46.5309328834065,17015206.9047957,-17070576.8799064,11104108.7453898,-377.710157016902,1327.94474116631,2772.0194176772,-0.000187319808841346
1429448090.40326,G02,2,23989361.3568658,-100947.828993618,-3132.21476972103,46.5309328834065,17015169.133325,-17070444.0835754,11104385.9465955,-377.718033889657,1327.97758260869,2771.99572831999,-0.000187319807897768
1429448090.50326,G02,2,23989301.7525283,-101260.95056361,-3131.46971166134,46.5309328834065,17015131.3610674,-17070311.2839626,11104663.1454274,-377.72591019663,1328.01042392645,2771.97203838893,-0.000187319806954189
1429448090.60326,G02,2,23989242.074357,-101574.055350661,-3131.9260597229,46.5309328834065,17015093.5880224,-17070178.4810666,11104940.3418882,-377.733785937899,1328.04326511989,2771.94834788381,-0.000187319806010611
1429448090.70326,G02,2,23989182.4281673,-101887.18479979,-3130.56632876396,46.5309328834065,17015055.8141894,-17070045.674885,11105217.535983,-377.741661113618,1328.07610618966,2771.92465680417,-0.000187319805066921
1429448090.80326,G02,2,23989122.8729,-102200.261896253,-3131.04130327702,46.5309328834065,17015018.0395693,-17069912.8654204,11105494.7277066,-377.749535723637,1328.10894713508,2771.90096515047,-0.000187319804123343
1429448090.90326,G02,2,23989063.3611478,-102513.379413724,-3131.67460262775,46.5309328834065,17014980.2641617,-17069780.0526718,11105771.9170607,-377.757409768007,1328.14178795637,2771.87727292257,-0.000187319803179764
1429448091.00326,G02,2,23989003.7628065,-102826.492347777,-3130.93885779381,46.5309328834065,17014942.4879672,-17069647.2366401,11106049.1040432,-377.765283246676,1328.17462865327,2771.85358012064,-0.000187319802236185
1429448091.10326,G02,2,23988944.2966514,-103139.597006381,-3130.62220811844,46.5309328834065,17014904.7109848,-17069514.4173232,11106326.2886592,-377.773156159779,1328.2074692264,2771.82988674424,-0.000187319801292496
1429448091.20326,G02,2,23988884.7186929,-103452.706447184,-3131.05061650276,46.5309328834065,17014866.9332163,-17069381.5947255,11106603.4708987,-377.781028507046,1328.24030967453,2771.80619279425,-0.000187319800348917
1429448091.30326,G02,2,23988825.2181574,-103765.790428638,-3130.80847263336,46.6014365565575,17014829.1546607,-17069248.7688448,11106880.6507668,-377.788900288619,1328.27314999829,2771.78249827021,-0.000187319799405339
1429448091.40326,G02,2,23988765.6624828,-104078.892809391,-3129.90508973598,46.6014365565575,17014791.3753169,-17069115.939676,11107157.8282739,-377.796771504796,1328.30599019889,2771.75880317124,-0.00018731979846176
1429448091.50326,G02,2,23988705.9801465,-104391.996860445,-3131.12512230873,46.6014365565575,17014753.5951862,-17068983.1072238,11107435.00341,-377.804642155301,1328.33883027515,2771.7351074982,-0.000187319797518182
1429448091.60326,G02,2,23988646.3205265,-104705.082611918,-3130.96679747105,46.6014365565575,17014715.8142681,-17068850.2714868,11107712.1761781,-377.812512240211,1328.37167022741,2771.71141125083,-0.000187319796574492
1429448091.70326,G02,2,23988586.6850765,-105018.160580218,-3130.57564198971,46.6014365565575,17014678.0325628,-17068717.4324643,11107989.3465797,-377.820381759582,1328.40451005584,2771.68771442901,-0.000187319795630914
1429448091.80326,G02,2,23988526.9057577,-105331.242742419,-3130.57564198971,46.6014365565575,17014640.2500713,-17068584.5901611,11108266.5146052,-377.828250713128,1328.43734975929,2771.66401703356,-0.000187319794687335
1429448091.90326,G02,2,23988467.1745685,-105644.33263588,-3131.50696456432,46.6014365565575,17014602.4667923,-17068451.7445714,11108543.6802658,-377.83611910119,1328.47018933911,2771.64031906351,-0.000187319793743757
1429448092.00326,G02,2,23988407.4144426,-105957.429478109,-3130.57564198971,46.6014365565575,17014564.6827264,-17068318.8956973,11108820.8435575,-377.843986923638,1328.50302879478,2771.61662051922,-0.000187319792800178
1429448092.10326,G02,2,23988348.0197737,-106270.523555219,-3131.21825456619,46.6014365565575,17014526.8978744,-17068186.043542,11109098.0044736,-377.851854180295,1328.53586812554,2771.59292140125,-0.000187319791856488
1429448092.20326,G02,2,23988288.5313515,-106583.588675916,-3130.7153403759,46.6014365565575,17014489.1122358,-17068053.1881026,11109375.1630203,-377.859720871339,1328.5687073321,2771.56922170908,-0.00018731979091291
1429448092.30326,G02,2,23988229.0065509,-106896.662357152,-3130.3521245718,46.4678111061423,17014451.3258098,-17067920.329377,11109652.3192016,-377.867586996881,1328.60154641492,2771.54552144237,-0.000187319789969331
1429448092.40326,G02,2,23988169.4092473,-107209.740198493,-3131.04130327702,46.4678111061423,17014413.5385973,-17067787.4673673,11109929.4730132,-377.875452556805,1328.63438537348,2771.52182060149,-0.000187319789025753
1429448092.50326,G02,2,23988109.8212775,-107522.81175375,-3130.26830554008,46.4678111061423,17014375.7505986,-17067654.6020755,11110206.624451,-377.883317550997,1328.66722420732,2771.49811918677,-0.000187319788082063
1429448092.60326,G02,2,23988050.2463847,-107835.866801381,-3130.80847263336,46.4678111061423,17014337.9618137,-17067521.7335003,11110483.7735176,-377.891181979529,1328.7000629167,2771.47441719802,-0.000187319787138485
1429448092.70326,G02,2,23987990.7767177,-108148.93625015,-3130.73396682739,46.4678111061423,17014300.1722419,-17067388.8616396,11110760.9202173,-377.899045842527,1328.73290150216,2771.45071463485,-0.000187319786194906
1429448092.80326,G02,2,23987931.1116866,-108461.994249582,-3130.07272779942,46.4678111061423,17014262.3818833,-17067255.9864937,11111038.0645498,-377.906909139985,1328.76573996362,2771.4270114973,-0.000187319785251328
1429448092.90326,G02,2,23987871.5216406,-108775.065745592,-3130.18448650837,46.4678111061423,17014224.5907388,-17067123.1080652,11111315.2065092,-377.914771871742,1328.79857830041,2771.40330778587,-0.000187319784307749
1429448093.00326,G02,2,23987811.8585382,-109088.113562703,-3130.70602715015,46.4678111061423,17014186.7988083,-17066990.2263539,11111592.3460959,-377.922634037807,1328.83141651257,2771.37960350053,-0.000187319783364059
1429448093.10326,G02,2,23987752.2702358,-109401.17080164,-3130.34281134605,46.4678111061423,17014149.0060916,-17066857.3413588,11111869.4833122,-377.930495638246,1328.86425460033,2771.35589864108,-0.000187319782420481
1429448093.20326,G02,2,23987692.8001145,-109714.206963241,-3130.07272779942,46.4678111061423,17014111.2125897,-17066724.4530829,11112146.6181517,-377.938356672888,1328.89709256297,2771.33219320807,-0.000187319781476902
1429448093.30326,G02,2,23987633.2919829,-110027.246060312,-3130.41731715202,46.7632420298553,17014073.4183006,-17066591.5615195,11112423.7506283,-377.946217142122,1328.9299304021,2771.30848720031,-0.000187319780533324
1429448093.40326,G02,2,23987573.7150231,-110340.320707977,-3130.69671392441,46.7632420298553,17014035.6232255,-17066458.6666722,11112700.8807346,-377.954077045744,1328.96276811685,2771.28478061844,-0.000187319779589745
1429448093.50326,G02,2,23987514.3110375,-110653.340003371,-3130.27761876583,46.7632420298553,17013997.8273646,-17066325.7685414,11112978.0084695,-377.961936383724,1328.99560570708,2771.26107346255,-0.000187319778646056
1429448093.60326,G02,2,23987454.7276073,-110966.402979076,-3130.67808747292,46.7632420298553,17013960.0307181,-17066192.8671285,11113255.1338303,-377.969795155985,1329.02844317246,2771.23736573287,-0.000187319777702477
