gps_time,satellite_id,sv_id,pseudorange,doppler_shift,cn0,azimuth,elevation,pseudorange_residual,pseudorange_corrected_cb
1429365762.0,G23,23,20769355.183,-1232.302,71.96970303845384,,,-22.94586382463033,20769378.035040054
1429365762.0,G27,27,21239933.104,1843.748,73.37037114061708,,,22.745383061175993,21239910.330844503
1429365762.0,G28,28,24229639.779850002,-3066.716,56.43644049209042,,,-57.7638801935261,24229698.028395884
1429365763.0,PL01,31,6.071,7.504,73.24794631850315,,,-0.8159412062762221,6.035836277026379
1429365763.0,PL02,32,13.07,-9.705,73.28649534714802,,,0.6643977922716797,12.157183751797428
1429365763.0,PL03,33,25.768083,-6.691,55.75076186537494,,,0.12377996476404829,24.855228720205552
1429365763.0,PL04,34,31.987,-1.424,73.25338109729147,,,-0.4915999907798845,31.95249732011436
1429365763.0,PL05,35,29.819,4.254,73.18799412609684,,,-0.9843698249387802,30.620249920688074
1429365763.0,PL06,36,19.9,8.663,73.19277111859999,,,-1.2086334769083453,20.701453731928886
1429365763.0,G03,3,24416519.052311998,1578.323,57.5117412860532,,,2.7678758064984814,24416516.706868283
1429365763.0,G09,9,24296430.174,-516.807,73.17536540271111,,,13.881937173265174,24296415.999361753
1429365763.0,G14,14,20700386.080132,-315.855,58.941108637254885,,,3.9362079213141934,20700381.791821584
1429365763.0,G15,15,25004309.408,-4052.091,72.1815839403236,,,-68.62640212748651,25004377.868428346
1429365763.0,G18,18,21874710.417183,2521.695,61.380015968074915,,,44.571000919747306,21874665.50763415
1429365763.0,G19,19,21674838.349138,-2219.126,58.16555867438256,,,-51.80369769681697,21674890.242159452
1429365763.0,G22,22,23607010.463501997,2940.967,52.8506385827459,,,72.63207387279267,23606940.480460756
1429365763.0,G23,23,20769589.764,-1233.159,68.85463561099145,,,-22.978843233478116,20769612.576859824
1429365763.0,G27,27,21239582.327,1842.916,73.95353362259205,,,22.60627694155569,21239559.514917254
1429365763.0,G28,28,24230223.299943,-3068.196,57.24746327687829,,,-57.75658573482637,24230281.50852406
1429365764.0,PL01,31,4.893,4.534,73.05770148128323,,,-0.5307402162762233,4.851550311322476
1429365764.0,PL02,32,14.904,-9.557,73.15783127400215,,,0.7464426075845944,13.984897786093523
1429365764.0,PL03,33,26.98505,-6.101,58.28449253501075,,,0.18877470603614213,26.06590975450165
1429365764.0,PL04,34,32.188,-0.689,73.35652635327985,,,-0.44600544518167584,32.147211354410466
1429365764.0,PL05,35,28.945,4.921,73.0619999129928,,,-0.9676122212487036,29.739963954984173
1429365764.0,PL06,36,18.215,9.038,73.28790449611003,,,-1.2135472330097945,19.010167766224985
1429365764.0,G03,3,24416219.061395,1576.446,57.15215040530848,,,2.9807594314167645,24416216.716266297
1429365764.0,G09,9,24296528.626892,-516.561,58.29887427600388,,,14.013592612738385,24296514.452448703
1429365764.0,G14,14,20700446.179174,-315.845,59.2348457713995,,,3.9890301570246365,20700441.894452043
1429365764.0,G15,15,25005080.506,-4052.258,73.19416019833437,,,-68.63820824325583,25005148.962516494
1429365764.0,G18,18,21874230.871328,2522.258,55.92361747113274,,,44.992533244932666,21874185.961351436
1429365764.0,G19,19,21675260.837915,-2220.358,57.38293400133246,,,-51.642638902371154,21675312.73089564
1429365764.0,G22,22,23606450.383708,2942.032,51.89047672596485,,,72.30194203629591,23606380.398300976
1429365764.0,G23,23,20769824.506,-1233.994,70.74538553864228,,,-22.88378614858292,20769847.321724173
1429365764.0,G27,27,21239231.719,1841.973,70.70318354109946,,,22.67126235067345,21239208.908305194
1429365764.0,G28,28,24230807.190909,-3069.574,57.89109343859844,,,-57.80649624318384,24230865.399692222
1429365765.0,PL01,31,4.474,-0.353,73.17636594510476,,,-0.3490438785608794,4.1795181374934565
1429365765.0,PL02,32,16.701,-9.312,73.66537344941379,,,0.5778584645651905,15.528865612264504
1429365765.0,PL03,33,28.08859,-5.481,60.302904730748246,,,0.06622919691746865,26.91641758067263
1429365765.0,PL04,34,32.249,0.049,73.09447428838467,,,-0.5633129980256657,31.95517918058144
1429365765.0,PL05,35,27.94728,5.565,63.24808067907059,,,-1.1180670559877763,28.489211781155152
1429365765.0,PL06,36,16.465,9.349,73.20854754304916,,,-1.4226987528327728,17.007135592395965
1429365765.0,G03,3,24415919.378975,1574.605,56.62117616692936,,,2.7989277960143824,24415916.78601958
1429365765.0,G09,9,24296627.649867997,-516.184,54.1365321377282,,,14.567364961781337,24296613.22981221
1429365765.0,G14,14,20700506.270587,-315.851,59.837350744766646,,,3.774261125304534,20700501.741679434
1429365765.0,G15,15,25005851.91115,-4052.607,54.614791829698675,,,-68.65243389742749,25005920.115541838
1429365765.0,G18,18,21873750.941393998,2522.895,55.33503967844413,,,44.89625714061482,21873705.7852348
1429365765.0,G19,19,21675683.549214,-2221.646,54.9992829541377,,,-51.85413253965156,21675735.196733806
1429365765.0,G22,22,23605890.306946002,2943.044,52.19131209413192,,,71.98064246860964,23605820.073711373
1429365765.0,G23,23,20770059.404,-1234.8,72.02866309499275,,,-23.13405214907901,20770081.97488512
1429365765.0,G27,27,21238881.301,1840.926,74.00799009318496,,,22.41195216489656,21238858.24581046
1429365765.0,G28,28,24231391.346975997,-3070.83,57.423771190134964,,,-58.180198154471086,24231449.3095801
1429365766.0,PL01,31,5.014,-5.049,73.2445709184432,,,0.10584670630884191,4.590147979986403
1429365766.0,PL02,32,18.444,-8.991,73.27493830341031,,,0.2932330157650404,17.142495454757448
1429365766.0,PL03,33,29.069050999999998,-4.834,64.80247095353612,,,-0.17146795853097824,27.767508423165573
1429365766.0,PL04,34,32.169,0.787,73.0581140072124,,,-0.7023276268522871,31.745809023074386
1429365766.0,PL05,35,26.831063,6.181,61.251371097753136,,,-1.1452513955559909,27.2436246236481
1429365766.0,PL06,36,14.662,9.583,73.2115640803879,,,-1.3483006422702382,15.074765434888912
1429365766.0,G03,3,24415619.953828998,1572.824,54.98841463960129,,,2.7470000647418122,24415617.237343185
1429365766.0,G09,9,24296727.259704,-515.693,51.90796435573692,,,15.688265811692915,24296712.71665547
1429365766.0,G14,14,20700566.362676,-315.885,60.91775186784136,,,3.7250509895794015,20700561.71347599
1429365766.0,G15,15,25006622.981001,-4053.132,58.51068431546541,,,-68.70017069946603,25006691.057685137
1429365766.0,G18,18,21873270.859950002,2523.592,55.20152921893079,,,44.80498033393546,21873225.581633467
1429365766.0,G19,19,21676106.486125,-2222.974,57.04189388304989,,,-51.74032099540905,21676158.010593116
1429365766.0,G22,22,23605329.989635002,2943.983,52.34917096031604,,,71.72293315459414,23605259.632509045
1429365766.0,G23,23,20770294.453,-1235.567,70.73647766603027,,,-23.159351490397015,20770316.9027083
1429365766.0,G27,27,21238531.092,1839.782,74.04088783659151,,,22.524888403754673,21238507.916055165
1429365766.0,G28,28,24231975.696445998,-3071.95,58.33094731542648,,,-58.49632300804929,24232033.5349531
1429365767.0,PL01,31,6.263,-7.76,73.29060320604803,,,0.25366451162103576,5.665020566069227
1429365767.0,PL02,32,20.119,-8.609,73.12109894715935,,,-0.12037435678650443,18.643368040840272
1429365767.0,PL02,32,20.119,-8.609,73.12109894715935,,,-0.12037435678650443,18.643368040840272
1429365767.0,PL04,34,31.949,1.521,73.36200729300262,,,-1.089365025745396,31.35168160915721
1429365767.0,PL05,35,25.597007,6.766,59.70102276694907,,,-1.3884361389834812,25.835441209730924
1429365767.0,PL06,36,12.824,9.715,73.31057397267621,,,-1.3695977564195,13.062638020971736
1429365767.0,G03,3,24415320.758647,1571.127,55.984180405766736,,,2.72399735545382,24415317.873724993
1429365767.0,G09,9,24296827.169766,-515.11,50.000902549295475,,,17.023746726118176,24296812.46012979
1429365767.0,G14,14,20700626.464578003,-315.96,62.73134499479028,,,3.6018102998064467,20700621.649706986
1429365767.0,G15,15,25007394.242308,-4053.825,62.04471749084045,,,-68.63037151003614,25007462.146591112
1429365767.0,G18,18,21872790.615969002,2524.332,54.582827701081904,,,44.56653215458259,21872745.169546936
1429365767.0,G19,19,21676529.653155997,-2224.324,56.16985368754332,,,-51.51553237716094,21676581.00952751
1429365767.0,G22,22,23604769.437368,2944.828,46.18978838421709,,,71.23836575170621,23604698.910467364
1429365767.0,G23,23,20770529.642,-1236.29,70.54181731148708,,,-23.11641729528442,20770551.92560647
1429365767.0,G27,27,21238181.108,1838.552,71.92510748657257,,,22.726452079616635,21238157.766371556
1429365767.0,G28,28,24232560.288039,-3072.918,63.273836542938774,,,-58.70078325922027,24232617.960292935
1429365768.0,PL01,31,7.876,-9.019,73.31688312197493,,,0.26002953222089165,7.314093048862954
1429365768.0,PL02,32,21.717,-8.173,73.30591754595854,,,-0.04981876266674856,20.277440523634
1429365768.0,PL03,33,30.652,-3.474,73.15473071822302,,,-0.49412878309728026,29.212402492042127
1429365768.0,PL04,34,31.59,2.249,73.37455498940939,,,-0.9357731411939545,31.028754091950937
1429365768.0,PL05,35,24.257583,7.317,52.9329655889088,,,-1.2474576742919643,24.53208969252465
1429365768.0,PL06,36,10.974,9.701,73.31620362560658,,,-1.2582505983870282,11.248710503765462
1429365768.0,G03,3,24415021.792353,1569.532,56.139172163012,,,2.522097563824901,24415018.95028836
1429365768.0,G09,9,24296925.260263998,-514.455,51.06283576293381,,,17.2219048165598,24296910.59442037
1429365768.0,G14,14,20700686.596,-316.088,62.39283831669857,,,3.6423277133026213,20700681.82612146
1429365768.0,G15,15,25008165.726258002,-4054.673,63.46362037667483,,,-68.60955992854451,25008233.66850755
1429365768.0,G18,18,21872310.203062,2525.097,54.50465557728208,,,44.642553804896124,21872264.799468808
1429365768.0,G19,19,21676953.050460998,-2225.679,56.23820879935679,,,-51.56287281728601,21677004.449857723
1429365768.0,G22,22,23604208.656944998,2945.561,43.6254615905791,,,71.00930788599635,23604138.171024285
1429365768.0,G23,23,20770764.965,-1236.961,71.47842174807931,,,-23.144962312199823,20770787.292118195
1429365768.0,G27,27,21237831.368119,1837.247,63.77591001464177,,,22.71747681730176,21237808.069541246
1429365768.0,G28,28,24233145.12,-3073.723,73.08125174963389,,,-58.75028497866606,24233202.83439531
1429365769.0,PL01,31,9.651,-9.553,73.16675506267228,,,0.30074519364516006,9.118860726037077
1429365769.0,PL02,32,23.227041,-7.691,50.76508058875156,,,-0.01646885354017813,21.817249200808124
1429365769.0,PL03,33,31.246,-2.767,73.2494754937232,,,-0.4598861792239427,29.83617016921625
1429365769.0,PL04,34,31.094,2.965,73.31508325766528,,,-0.9049616464004474,30.562521769125063
1429365769.0,PL05,35,22.814,7.83,73.26022913704246,,,-1.221403966101334,23.118274369698774
1429365769.0,PL06,36,9.147,9.451,73.16638620205688,,,-1.1889023512842196,9.451478180939587
1429365769.0,G03,3,24414723.073382,1568.061,57.19006684340919,,,2.3885704190214097,24414720.266793877
1429365769.0,G09,9,24297023.166931998,-513.753,47.003186402177185,,,17.27386440566973,24297008.5384005
1429365769.0,G14,14,20700746.763,-316.279,65.54307902857153,,,3.647450449385208,20700742.032473564
1429365769.0,G15,15,25008937.405417997,-4055.661,62.11044833187709,,,-68.53505109765335,25009005.378460586
1429365769.0,G18,18,21871829.619692,2525.871,42.973437122300844,,,44.633515624769494,21871784.253412142
1429365769.0,G19,19,21677376.678221,-2227.02,56.45418231782003,,,-51.53679095350905,21677428.114254747
1429365769.0,G22,22,23603647.658224,2946.165,53.40016766192386,,,70.59207773438887,23603577.20823199
1429365769.0,G23,23,20771000.41,-1237.575,74.0916101677843,,,-23.1147651798348,20771022.775534835
1429365769.0,G27,27,21237481.899106,1835.881,61.02786461307476,,,22.78581255532102,21237458.63911243
1429365769.0,G28,28,24233730.092,-3074.356,70.62748758457728,,,-58.718271163783506,24233787.8423497
1429365770.0,PL01,31,11.489,-9.724,72.98520398169904,,,0.3023813007266478,10.909417173122515
1429365770.0,PL02,32,24.641356,-7.167,54.62927978281348,,,0.00688599985460514,23.18412064789356
1429365770.0,PL03,33,31.704,-2.047,73.06090224539219,,,-0.42038477727846923,30.24672661630169
1429365770.0,PL04,34,30.463,3.667,73.36937719726265,,,-0.86974718194803,29.8840782162105
1429365770.0,PL05,35,21.279081,8.3,49.737705155930016,,,-1.2058011714750252,21.535911816784214
1429365770.0,PL06,36,7.404,8.764,73.38084343123039,,,-1.1154070414173105,7.661034628025023
1429365770.0,G03,3,24414424.635711003,1566.73,58.97123368743358,,,2.1685572074996013,24414421.787789762
1429365770.0,G09,9,24297120.887959998,-513.026,47.96509437165075,,,17.292185872261385,24297106.218933154
1429365770.0,G14,14,20700806.973,-316.542,73.76362374563887,,,3.6970976585792084,20700802.204071462
1429365770.0,G15,15,25009709.276160996,-4056.772,61.92887459558958,,,-68.59082179197206,25009777.20424362
1429365770.0,G18,18,21871348.864901997,2526.636,54.92887359201634,,,44.652835621898035,21871303.45778843
1429365770.0,G19,19,21677800.533811998,-2228.329,56.9411783158106,,,-51.584462203617235,21677851.928749498
1429365770.0,G22,22,23603086.462654002,2946.627,54.875393344265106,,,70.08257280609475,23603015.97017635
1429365770.0,G23,23,20771235.966,-1238.129,73.686325003406,,,-23.065961450870176,20771258.29215084
1429365770.0,G27,27,21237132.699924,1834.467,60.00792359103734,,,22.82942362821565,21237109.40108048
1429365770.0,G28,28,24234315.168,-3074.813,73.36093150449986,,,-58.74168624037041,24234372.87799624
1429365771.0,PL01,31,13.339,-9.691,73.2196054140625,,,0.3295740707567345,12.906555477439666
1429365771.0,PL02,32,25.952009,-6.606,58.353750573347085,,,0.08841490453612244,24.641911952210712
1429365771.0,PL03,33,32.025,-1.318,73.36951214271933,,,-0.2894049415658595,30.714864920618837
1429365771.0,PL04,34,29.7,4.352,73.12175491504362,,,-0.6981446989535203,29.26821652052765
1429365771.0,PL05,35,19.659,8.721,73.07768440747033,,,-1.0097796835176285,20.06296912110136
1429365771.0,PL06,36,5.866,7.19,73.3377307873277,,,-0.8409633530494018,6.270172932342174
1429365771.0,G03,3,24414126.532,1565.554,66.89101716862712,,,2.1601712840485696,24414123.836820118
1429365771.0,G09,9,24297218.421764,-512.3,51.11339370174376,,,17.347823894290936,24297203.907245357
1429365771.0,G14,14,20700867.24,-316.886,73.55808674407247,,,3.7424967463004712,20700862.627559625
1429365771.0,G15,15,25010481.355404,-4057.985,63.38535671911828,,,-68.3963609499049,25010549.431770697
1429365771.0,G18,18,21870867.94131,2527.374,55.056548769747735,,,44.63597467046858,21870822.687974874
1429365771.0,G19,19,21678224.611852,-2229.591,57.52945477892715,,,-51.61411918076991,21678276.16146349
1429365771.0,G22,22,23602524.794976998,2946.935,59.41827570914016,,,69.31326069933058,23602454.454144146
1429365771.0,G23,23,20771471.622,-1238.617,72.65844317117798,,,-23.07679602998613,20771494.104544863
1429365771.0,G27,27,21236783.767289,1833.02,59.520281653209835,,,22.915855633734477,21236760.623937145
1429365771.0,G28,28,24234900.313,-3075.091,72.63224668656417,,,-58.713895616413346,24234958.176644437
1429365772.0,PL01,31,15.169,-9.527,73.36309890499014,,,0.3497277471244682,14.688873370055884
1429365772.0,PL02,32,27.154709,-6.012,61.93261300464864,,,0.1325902075926666,25.79692984482693
1429365772.0,PL03,33,32.205,-0.582,73.16035867562958,,,-0.25008682734197096,30.847182813235055
1429365772.0,PL04,34,28.808,5.017,73.23830036794521,,,-0.6848679660595498,28.328534413143867
1429365772.0,PL05,35,17.963,9.087,73.30303811642946,,,-1.0352769213988258,18.31928701371758
1429365772.0,PL06,36,4.776,3.922,73.31336523334856,,,-0.6581180320714775,5.132490824958392
1429365772.0,G03,3,24413828.736644,1564.544,57.38965641101962,,,2.1682341599206505,24413825.999501396
1429365772.0,G09,9,24297315.770123,-511.598,51.074120565511606,,,17.25661468667193,24297301.214170657
1429365772.0,G14,14,20700927.581,-317.318,71.98912130347334,,,3.728660130624014,20700922.929970495
1429365772.0,G15,15,25011253.685115002,-4059.281,63.7727958827213,,,-68.4826320952435,25011321.7152307
1429365772.0,G18,18,21870386.857359,2528.067,55.40460657624462,,,44.56357406241103,21870341.563253995
1429365772.0,G19,19,21678648.910786998,-2230.787,58.48614573411484,,,-51.71654859023885,21678700.418604773
1429365772.0,G22,22,23601963.951,2947.079,71.80070090628706,,,69.21190519047184,23601893.56819161
1429365772.0,G23,23,20771707.364,-1239.039,73.11267369747206,,,-23.05611336814956,20771729.807114705
1429365772.0,G27,27,21236435.102393,1831.555,59.183406401725385,,,22.898542804394204,21236411.92022218
1429365772.0,G28,28,24235485.50538,-3075.19,53.67518568841956,,,-58.693281026806396,24235543.32774506
1429365773.0,PL01,31,16.959,-9.27,73.41428938192249,,,0.13737644092431534,16.33395373250301
1429365773.0,PL02,32,28.239,-5.388,73.33522048699811,,,0.007706579750097364,26.736301207274057
1429365773.0,PL03,33,32.246120000000005,0.157,63.78887782282848,,,-0.2840748391357605,30.743383175682187
1429365773.0,PL04,34,27.792,5.656,73.18304151890166,,,-0.6580722790539629,27.167614775590994
1429365773.0,PL05,35,16.204,9.388,73.23775645297198,,,-0.9866155144574319,16.415367376164706
1429365773.0,PL06,36,4.495,-1.125,73.10497408727102,,,-0.38825664911635027,4.70657118740552
1429365773.0,G03,3,24413531.074,1563.71,69.10976707358192,,,1.8866788053632408,24413528.19764531
1429365773.0,G09,9,24297412.93606,-510.945,51.439842962451095,,,17.09319930688745,24297398.242610957
1429365773.0,G14,14,20700988.013,-317.842,74.50757644708796,,,3.7477183917284638,20700983.225202803
1429365773.0,G15,15,25012026.315929,-4060.634,60.423424414185334,,,-68.59066944776767,25012094.203888163
1429365773.0,G18,18,21869905.620046,2528.701,56.00314067134706,,,44.47274609447724,21869860.18919624
1429365773.0,G19,19,21679073.436814997,-2231.904,60.33993449940446,,,-51.95770838691586,21679124.806505095
1429365773.0,G22,22,23601403.139,2947.055,74.37876892692633,,,69.22709865660674,23601332.616459083
1429365773.0,G23,23,20771943.18,-1239.393,71.86407538157756,,,-23.142335271674334,20771965.48620241
1429365773.0,G27,27,21236086.741683,1830.088,59.75434858499283,,,22.834572808605493,21236063.42194883
1429365773.0,G28,28,24236071.689209003,-3075.115,46.737096864459694,,,-57.9086181355893,24236129.373014655
1429365774.0,PL01,31,18.692,-8.939,73.25876392609386,,,0.05206977945387392,18.106711854350227
1429365774.0,PL02,32,29.202,-4.737,73.00111279546097,,,0.13866488110730713,27.739059329121275
1429365774.0,PL03,33,32.146558,0.894,62.23716971663423,,,0.024259813364488125,30.6835792975294
1429365774.0,PL04,34,26.657,6.268,73.3631626423518,,,-0.259177032083833,26.07237289743821
1429365774.0,PL05,35,14.395,9.609,73.23801865783008,,,-0.6179750703233639,14.646125498011923
1429365774.0,PL06,36,5.162,-5.571,73.22243996374877,,,-0.3438038142904455,5.413329309252736
1429365774.0,G03,3,24413233.575,1563.057,73.29761448485431,,,1.6712589934877227,24413230.74414108
1429365774.0,G09,9,24297508.1374,-510.363,52.29237617738873,,,15.454151205759413,24297493.49089092
1429365774.0,G14,14,20701048.554,-318.463,71.04922525862936,,,3.92761734877146,20701043.8144422
1429365774.0,G15,15,25012799.280674,-4062.023,58.47341648336522,,,-68.61961375917875,25012867.209503423
1429365774.0,G18,18,21869424.246822998,2529.259,56.53689571922585,,,44.620791152160535,21869378.86133133
1429365774.0,G19,19,21679498.216,-2232.927,69.72787821360954,,,-52.18528776239239,21679549.63176866
1429365774.0,G22,22,23600842.348,2946.858,69.65156680666153,,,69.48322417218603,23600771.869908955
1429365774.0,G23,23,20772179.057,-1239.679,74.66433997652373,,,-23.16925032432758,20772201.410950944
1429365774.0,G27,27,21235738.552835003,1828.635,60.682793625150396,,,22.639520354609854,21235715.281690773
1429365774.0,G28,28,24236657.532367997,-3074.872,53.50872588852381,,,-57.296765718568196,24236715.26335608
1429365775.0,PL01,31,20.357,-8.549,73.19012594794974,,,-0.05457145658103435,19.765254626062738
1429365775.0,PL02,32,30.04,-4.064,73.32524817941444,,,0.19222937151297892,28.570602100833785
1429365775.0,PL03,33,31.90695,1.628,61.499869910056844,,,0.22049082513713636,30.43751406924191
1429365775.0,PL04,34,25.408878,6.849,61.21007077783618,,,0.020384897757902753,24.817793669150724
1429365775.0,PL05,35,12.554,9.724,73.35929904574151,,,-0.3493005675571962,12.798668269724436
1429365775.0,PL06,36,6.483,-8.013,73.19586042417743,,,-0.4631649186105794,6.727872080965247
1429365775.0,G03,3,24412936.264807,1562.587,53.250330569856494,,,1.579621005770302,24412933.43423978
1429365775.0,G09,9,24297603.820994,-509.875,54.72595334867533,,,14.297657225247956,24297589.1748589
1429365775.0,G14,14,20701109.222,-319.181,73.32082617548221,,,4.082887720283604,20701104.485467855
1429365775.0,G15,15,25013572.566253003,-4063.421,57.54156594506184,,,-68.59687464687552,25013640.488966838
1429365775.0,G18,18,21868942.763621002,2529.728,58.47602926819505,,,44.705624345656965,21868897.37812497
1429365775.0,G19,19,21679923.216,-2233.845,74.33411120702925,,,-52.312118519130614,21679974.63194862
1429365775.0,G22,22,23600281.611,2946.49,70.60830235730461,,,69.65570084747348,23600211.131589465
1429365775.0,G23,23,20772414.982,-1239.899,73.68841283915653,,,-23.15107745308008,20772437.337262046
1429365775.0,G27,27,21235390.681772,1827.211,63.96623081136759,,,22.53568303209219,21235367.412460685
1429365775.0,G28,28,24237243.186906997,-3074.473,53.16662012616752,,,-56.79208384830084,24237300.917110927
1429365776.0,PL01,31,21.943119000000003,-8.106,45.649575426783585,,,-0.14356771193934292,21.34019681883481
1429365776.0,PL02,32,30.748,-3.371,73.24977253606784,,,0.1969661683538827,29.267425293605854
1429365776.0,PL03,33,31.528051,2.354,61.131536955220895,,,0.31667642812219754,30.04743826201398
1429365776.0,PL04,34,24.052094,7.395,57.61469158223735,,,0.17701549566144792,23.44983286192279
1429365776.0,PL05,35,10.704,9.683,73.16582438582671,,,-0.19266324079141206,10.937491462496505
1429365776.0,PL06,36,8.128,-9.13,73.36979313167217,,,-0.5923425211643129,8.361695273737316
1429365776.0,G03,3,24412638.972772,1562.301,48.83578722363486,,,1.5140758143599173,24412636.1373632
1429365776.0,G09,9,24297700.101746,-509.5,58.21016588670453,,,13.706602199548021,24297685.451060735
1429365776.0,G14,14,20701170.036,-319.998,74.14131987501348,,,4.158892592960133,20701165.29779855
1429365776.0,G15,15,25014346.117968,-4064.805,57.01826072024038,,,-68.51698788759755,25014414.032123096
1429365776.0,G18,18,21868461.191,2530.095,73.47315155814896,,,44.67384253683044,21868415.801815737
1429365776.0,G19,19,21680348.38,-2234.647,73.09473210008413,,,-52.38135388997839,21680399.791379735
1429365776.0,G22,22,23599720.96,2945.953,73.32870510714517,,,69.7340074727173,23599650.474035446
1429365776.0,G23,23,20772650.942,-1240.055,72.16915732527553,,,-23.140944996303784,20772673.295016397
1429365776.0,G27,27,21235043.104,1825.831,70.28833090327389,,,22.486534325950874,21235019.83124334
1429365776.0,G28,28,24237828.62918,-3073.929,52.464718101339514,,,-56.381897692955,24237886.35548233
1429365777.0,PL01,31,23.439,-7.617,73.04874736608146,,,-0.9890289665637212,22.632493213860492
1429365777.0,PL02,32,31.322235,-2.662,62.465940979734135,,,-0.5470770180777812,29.638075688631538
1429365777.0,PL03,33,31.011806999999997,3.068,61.387290880660196,,,-0.15013119915276218,29.327609657039662
1429365777.0,PL04,34,22.596005,7.901,51.89588056410521,,,0.08499681302227347,21.790159256948478
1429365777.0,PL05,35,8.885,9.384,73.00225500794713,,,0.09274755374296062,8.91490685752219
1429365777.0,PL06,36,9.917,-9.595,73.40538921136701,,,-1.2490070420518635,9.947110668763003
1429365777.0,G03,3,24412343.223115,1562.193,53.79807830774326,,,2.298569103238792,24412340.188887116
1429365777.0,G09,9,24297796.938,-509.257,73.11459669575271,,,13.516928487924547,24297782.091603067
1429365777.0,G14,14,20701231.015,-320.911,73.25788607366425,,,4.266523787287683,20701226.082360916
1429365777.0,G15,15,25015119.872837998,-4066.15,55.83928069193155,,,-68.3585562431238,25015187.584650323
1429365777.0,G18,18,21867979.703,2530.35,71.8669395103358,,,44.64971110737106,21867934.116629016
1429365777.0,G19,19,21680773.685,-2235.325,71.20611617105243,,,-52.79230647766808,21680824.899669144
1429365777.0,G22,22,23599160.427,2945.253,73.40947509003792,,,70.07373278355381,23599089.742888454
1429365777.0,G23,23,20772886.927,-1240.151,72.21443362489136,,,-23.533773756118805,20772909.084335055
1429365777.0,G27,27,21234695.787,1824.509,71.37205565477369,,,22.345911489335506,21234672.319625758
1429365777.0,G28,28,24238416.690867,-3073.256,52.18704002024114,,,-53.9763877713106,24238474.219806362
1429365778.0,PL01,31,24.839101,-7.088,57.01754300407233,,,-0.6506677023182041,23.887068596934274
1429365778.0,PL02,32,31.761892000000003,-1.941,59.5556327470477,,,-0.1561551404508974,29.932207071705324
1429365778.0,PL03,33,30.360357,3.768,62.17299603680598,,,0.13610455101878016,28.530634040113448
1429365778.0,PL04,34,21.048177,8.364,39.053749472617085,,,0.14642007155430803,20.096805640022257
1429365778.0,PL05,35,7.163,8.605,73.16174420132884,,,-0.17354050615707384,7.047381240595973
1429365778.0,PL05,35,7.163,8.605,73.16174420132884,,,-0.17354050615707384,7.047381240595973
1429365778.0,G03,3,24412046.725374,1562.257,52.95622676527587,,,3.3838250265871945,24412043.551884748
1429365778.0,G09,9,24297893.856909,-509.161,61.42222476397537,,,13.543438565120644,24297878.871749334
1429365778.0,G14,14,20701292.177,-321.917,73.04067199620022,,,4.140220083430952,20701287.10740696
1429365778.0,G15,15,25015893.783074,-4067.432,55.239519156070344,,,-68.84716840819961,25015961.35070352
1429365778.0,G18,18,21867498.178,2530.484,73.8098732980672,,,44.68510873256678,21867452.453551684
1429365778.0,G19,19,21681199.107,-2235.874,72.5164824372975,,,-52.678978536143354,21681250.183731113
1429365778.0,G22,22,23598600.042,2944.399,73.19384978567619,,,69.61278975395912,23598529.21756601
1429365778.0,G23,23,20773122.924,-1240.192,73.91102931026249,,,-23.249389007552917,20773144.944862254
1429365778.0,G27,27,21234348.714,1823.259,70.80224876110967,,,22.245783124253695,21234325.108964693
1429365778.0,G28,28,24238998.403846,-3072.473,53.54085866367045,,,-56.55538419248109,24239055.793375023
1429365779.0,PL01,31,26.135358,-6.522,61.706154844881624,,,-0.36020895209512416,25.461742702159793
1429365779.0,PL02,32,32.062792,-1.21,59.896545604270116,,,0.25513126192545643,30.51152417693084
1429365779.0,PL03,33,29.578017,4.451,64.44930034681997,,,0.6105684357225916,28.026711145338965
1429365779.0,PL03,33,29.578,4.451,73.10782680593492,,,0.6105514357225919,28.026694145338965
1429365779.0,PL05,35,5.672,6.84,73.38871719572754,,,-0.10814698628811081,5.83479834582149
1429365779.0,PL06,36,13.608,-9.674,73.22344754022278,,,-1.0375624803724057,13.771002157062302
1429365779.0,G03,3,24411749.853587,1562.483,53.72972342637417,,,4.10807210443749,24411746.96435898
1429365779.0,G09,9,24297990.775528,-509.226,58.86505178542224,,,13.95406842095985,24297976.075958885
1429365779.0,G14,14,20701353.539,-323.012,72.96822553142086,,,4.200426953418393,20701348.756266832
1429365779.0,G15,15,25016667.825388998,-4068.628,55.823561799638185,,,-68.89712641523943,25016735.673622582
1429365779.0,G18,18,21867016.639,2530.492,74.1013503035429,,,44.894274624569555,21866971.200108517
1429365779.0,G19,19,21681624.621,-2236.288,73.26993312757865,,,-52.62006204338537,21681675.98197232
1429365779.0,G22,22,23598039.833,2943.404,73.40080563871977,,,69.72962568564549,23597969.29259195
1429365779.0,G23,23,20773358.925,-1240.183,74.27038588185589,,,-23.137555146084885,20773381.232254844
1429365779.0,G27,27,21234001.872,1822.091,70.45715949521886,,,22.2197106429769,21233978.553680025
1429365779.0,G28,28,24239580.949208,-3071.598,55.92967062646924,,,-58.22843369977341,24239638.625398453
1429365780.0,PL01,31,27.319,-5.923,73.30617684458883,,,0.07673756443896024,26.981499677509355
1429365780.0,PL02,32,32.22096,-0.474,61.61571842897125,,,0.6230070447914671,31.0058071522804
