gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift,CN0,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,clkErr
1429364578.59915,G10,10,20756184.7678897,5738.16002237797,191.899016499519,48.8593959130148,13373125.6812987,11307281.1425937,20307351.4469703,-2464.74252989329,471.426703184843,1344.89518408105,-0.000398993772793177
1429364578.69915,G10,10,20756188.4031596,5757.3572717309,191.926956176758,48.8593959130148,13372879.2133133,11307328.2768751,20307485.9553117,-2464.75618043914,471.445292450488,1344.85320401564,-0.000398993774080592
1429364578.79915,G10,10,20756192.181344,5776.55024069548,192.439183592796,48.8593959130148,13372632.7439698,11307375.4130141,20307620.4594512,-2464.76983033866,471.463881844655,1344.81122366339,-0.000398993775368117
1429364578.89915,G10,10,20756195.7926481,5795.77132940292,192.495062947273,48.8593959130148,13372386.2732546,11307422.5510132,20307754.9593964,-2464.78347958624,471.482471354306,1344.76924302801,-0.000398993776655532
1429364578.99915,G10,10,20756199.4666596,5814.9997189045,192.662701010704,48.8593959130148,13372139.8011767,11307469.6908706,20307889.4551422,-2464.79712819681,471.501060992479,1344.72726210579,-0.000398993777943057
1429364579.09915,G10,10,20756203.0650267,5834.23564004898,192.439183592796,48.8593959130148,13371893.3277303,11307516.8325877,20308023.9466919,-2464.81077615917,471.519650749862,1344.68528090045,-0.000398993779230472
1429364579.19915,G10,10,20756206.7883752,5853.46713805199,192.206352949142,48.8593959130148,13371646.8529216,11307563.9761631,20308158.4340421,-2464.82442347147,471.538240639493,1344.64329941571,-0.000398993780517887
1429364579.29915,G10,10,20756210.5269982,5872.70712697506,192.858278751373,48.8593959130148,13371400.3767469,11307611.1215976,20308292.9171948,-2464.83807013929,471.55683064647,1344.60131764784,-0.000398993781805412
1429364579.39915,G10,10,20756214.3054737,5891.94801098108,192.858278751373,48.8593959130148,13371153.8992073,11307658.2688911,20308427.3961495,-2464.8517161645,471.575420776382,1344.55933559313,-0.000398993783092827
1429364579.49915,G10,10,20756217.9580331,5911.21856307983,191.731378436089,48.8593959130148,13370907.4203039,11307705.4180433,20308561.8709054,-2464.86536154337,471.594011032954,1344.51735326275,-0.000398993784380353
1429364579.59915,G10,10,20756221.587428,5930.49297171831,192.830339074135,48.7900690655982,13370660.9400343,11307752.5690548,20308696.341464,-2464.87900627404,471.61260141246,1344.47537063807,-0.000398993785667767
1429364579.69915,G10,10,20756225.3329968,5949.73654091358,192.476436495781,48.7900690655982,13370414.4584013,11307799.7219249,20308830.8078237,-2464.89265035652,471.631191914901,1344.433387734,-0.000398993786955293
1429364579.79915,G10,10,20756229.0176535,5969.00581461191,192.122533917427,48.7900690655982,13370167.9754045,11307846.8766539,20308965.2699848,-2464.9062938001,471.649782536551,1344.3914045468,-0.000398993788242707
1429364579.89915,G10,10,20756232.672242,5988.26589047909,192.578881978989,48.7900690655982,13369921.4910416,11307894.0332422,20309099.7279485,-2464.91993658803,471.668373290449,1344.34942108393,-0.000398993789530122
1429364579.99915,G10,10,20756236.3175403,6007.53827571869,192.848965525627,48.7900690655982,13369675.0053192,11307941.1916885,20309234.1817112,-2464.93357873894,471.686964165419,1344.30743733048,-0.000398993790817648
1429364580.09915,G10,10,20756240.0018975,6026.82603478432,193.044543266296,48.7900690655982,13369428.5182256,11307988.3519952,20309368.6312793,-2464.94722023793,471.705555167049,1344.26545329019,-0.000398993792105062
1429364580.19915,G10,10,20756243.6542782,6046.12276244164,192.392617464066,48.7900690655982,13369182.0297668,11308035.514161,20309503.0766496,-2464.96086109243,471.724146286026,1344.22346897423,-0.000398993793392588
1429364580.29915,G10,10,20756247.4360781,6065.42956113815,193.184241652489,48.7900690655982,13368935.5399449,11308082.6781856,20309637.5178208,-2464.97450130247,471.742737520486,1344.18148437142,-0.000398993794680003
1429364580.39915,G10,10,20756251.0717649,6084.74371826649,193.435698747635,48.7900690655982,13368689.0487579,11308129.8440695,20309771.9547942,-2464.98814086802,471.761328892782,1344.13949948922,-0.000398993795967528
1429364580.49915,G10,10,20756254.7224927,6104.08915567398,193.296000361443,48.7900690655982,13368442.5562064,11308177.0118125,20309906.3875693,-2465.00177978538,471.779920382425,1344.09751431271,-0.000398993797254943
1429364580.59915,G10,10,20756258.3988649,6123.39309000969,193.296000361443,48.8444159559074,13368196.0622947,11308224.1814138,20310040.8161439,-2465.0154180564,471.798511998728,1344.05552886426,-0.000398993798542469
1429364580.69915,G10,10,20756261.9566676,6142.73077887297,193.892046809196,48.8444159559074,13367949.5670191,11308271.3528742,20310175.2405199,-2465.02905568108,471.81710373424,1344.01354312524,-0.000398993799829883
1429364580.79915,G10,10,20756265.5195388,6162.082908988,192.839652299881,48.8444159559074,13367703.0703786,11308318.5261938,20310309.660698,-2465.04269266129,471.835695600137,1343.97155711055,-0.000398993801117409
1429364580.89915,G10,10,20756269.2336111,6181.43714785576,194.273889064789,48.8444159559074,13367456.5723762,11308365.7013722,20310444.0766764,-2465.05632899515,471.854287585244,1343.92957080156,-0.000398993802404823
1429364580.99915,G10,10,20756272.9610851,6200.77768653631,194.236636161804,48.8444159559074,13367210.0730067,11308412.8784103,20310578.4884581,-2465.06996467896,471.872879691422,1343.88758422807,-0.000398993803692349
1429364581.09915,G10,10,20756276.5670316,6220.1450881362,193.733721971512,48.8444159559074,13366963.5722779,11308460.0573068,20310712.8960387,-2465.08359972015,471.89147192426,1343.84559735283,-0.000398993804979764
1429364581.19915,G10,10,20756280.3126504,6239.49224096537,193.677842617035,48.8444159559074,13366717.0701811,11308507.2380631,20310847.2994231,-2465.097234115,471.910064272583,1343.80361020193,-0.000398993806267289
1429364581.29915,G10,10,20756283.9681249,6258.83477044106,193.770974874496,48.8444159559074,13366470.5667216,11308554.4206785,20310981.6986084,-2465.11086786538,471.928656755015,1343.7616227679,-0.000398993807554704
1429364581.39915,G10,10,20756287.6472956,6278.1831330061,193.724408745766,48.8444159559074,13366224.0618995,11308601.6051529,20311116.0935945,-2465.12450096756,471.947249356657,1343.71963504702,-0.00039899380884223
1429364581.49915,G10,10,20756291.1980165,6297.5472176671,193.351879715919,48.8444159559074,13365977.5557083,11308648.7914875,20311250.4843849,-2465.13813342527,471.965842084959,1343.67764704674,-0.000398993810129644
1429364581.59915,G10,10,20756294.7843816,6316.94024282694,194.292515516281,48.8818999877635,13365731.0481573,11308695.9796806,20311384.8709746,-2465.15176523663,471.98443493247,1343.63565875962,-0.00039899381141717
1429364581.69915,G10,10,20756298.4021209,6336.3162432909,193.975865840912,48.8818999877635,13365484.5392411,11308743.1697333,20311519.2533665,-2465.16539640538,472.003027908504,1343.59367019683,-0.000398993812704584
1429364581.79915,G10,10,20756302.2027578,6355.69381517172,193.268060684204,48.8818999877635,13365238.0289619,11308790.3616451,20311653.6315595,-2465.17902691849,472.021621001884,1343.55168134719,-0.00039899381399211
1429364581.89915,G10,10,20756305.8479328,6375.08394521475,193.249434232712,48.8818999877635,13364991.5173207,11308837.555416,20311788.005553,-2465.19265679456,472.040214218199,1343.5096922107,-0.000398993815279525
1429364581.99915,G10,10,20756309.4287177,6394.46007615328,193.03523004055,48.8818999877635,13364745.0043176,11308884.7510458,20311922.375347,-2465.20628602058,472.058807559311,1343.46770279109,-0.00039899381656705
1429364582.09915,G10,10,20756313.0008602,6413.86164492369,193.724408745766,48.8818999877635,13364498.4899525,11308931.9485347,20312056.7409415,-2465.21991460025,472.077401023358,1343.42571309954,-0.000398993817854576
1429364582.19915,G10,10,20756316.6356272,6433.27183413506,194.348394870758,48.8818999877635,13364251.9742248,11308979.1478828,20312191.1023369,-2465.23354253732,472.095994619653,1343.38372311369,-0.000398993819141991
1429364582.29915,G10,10,20756320.4048732,6452.69533038139,194.050371646881,48.8818999877635,13364005.4571308,11309026.3490908,20312325.4595352,-2465.24716982618,472.114588323981,1343.34173284471,-0.000398993820429516
1429364582.39915,G10,10,20756324.1328903,6472.11832016706,193.687155842781,48.8818999877635,13363758.9386732,11309073.5521582,20312459.8125348,-2465.26079647057,472.133182162419,1343.29974229634,-0.000398993821716931
1429364582.49915,G10,10,20756327.8440026,6491.53857523203,193.705782294273,48.8818999877635,13363512.4188536,11309120.7570847,20312594.161335,-2465.27442246489,472.151776118204,1343.25775146484,-0.000398993823004457
1429364582.59915,G10,10,20756331.6609302,6510.96698540449,194.702297449112,48.8281674442014,13363265.8976687,11309167.9638711,20312728.5059376,-2465.28804781847,472.170370206237,1343.21576035395,-0.000398993824291871
1429364582.69915,G10,10,20756335.5187294,6530.37812817097,194.553285837173,48.8281674442014,13363019.3751255,11309215.1725159,20312862.8463388,-2465.30167252198,472.188964409754,1343.17376895621,-0.000398993825579397
1429364582.79915,G10,10,20756339.2666263,6549.83052885532,194.404274225235,48.8281674442014,13362772.8512157,11309262.3830209,20312997.182543,-2465.31529657729,472.20755873248,1343.13177727163,-0.000398993826866811
1429364582.89915,G10,10,20756343.0674611,6569.2780302763,194.36702132225,48.8281674442014,13362526.3259402,11309309.5953858,20313131.5145498,-2465.32891999371,472.226153185591,1343.08978530392,-0.000398993828154337
1429364582.99915,G10,10,20756346.8616581,6588.74348688126,194.022431969643,48.8281674442014,13362279.7993063,11309356.8096092,20313265.8423552,-2465.34254275821,472.244747767225,1343.04779306054,-0.000398993829441863
1429364583.09915,G10,10,20756350.6265482,6608.17961418629,194.115564227104,48.8281674442014,13362033.2713114,11309404.0256918,20313400.1659608,-2465.35616487823,472.263342458755,1343.00580053031,-0.000398993830729277
1429364583.19915,G10,10,20756354.2521408,6627.66100645065,194.702297449112,48.8281674442014,13361786.7419497,11309451.2436346,20313534.4853695,-2465.36978635378,472.281937278807,1342.96380771324,-0.000398993832016803
1429364583.29915,G10,10,20756358.0577368,6647.1549988389,194.981694221497,48.8281674442014,13361540.2112285,11309498.4634363,20313668.8005774,-2465.3834071774,472.300532225519,1342.92181462422,-0.000398993833304218
1429364583.39915,G10,10,20756361.9119727,6666.65277290344,194.627791643143,48.8281674442014,13361293.6791479,11309545.6850968,20313803.1115846,-2465.39702736028,472.319127295166,1342.8798212409,-0.000398993834591743
1429364583.49915,G10,10,20756365.6852687,6686.133921206,195.33559679985,48.8281674442014,13361047.1457011,11309592.9086176,20313937.4183947,-2465.41064689681,472.33772248216,1342.83782758191,-0.000398993835879269
1429364583.59915,G10,10,20756369.5384061,6705.61103564501,195.326283574104,48.8370896993165,13360800.6108965,11309640.1339969,20314071.7210031,-2465.42426578701,472.356317797676,1342.79583362862,-0.000398993837166683
1429364583.69915,G10,10,20756373.1368682,6725.13308346272,195.354223251343,48.8370896993165,13360554.0747244,11309687.3612368,20314206.0194151,-2465.43788403273,472.374913234264,1342.75383940712,-0.000398993838454209
1429364583.79915,G10,10,20756376.9003379,6744.64236521721,195.45666873455,48.8370896993165,13360307.5371931,11309734.5903355,20314340.3136263,-2465.45150163211,472.393508797511,1342.71184489131,-0.000398993839741624
1429364583.89915,G10,10,20756380.6766808,6764.13899105787,195.447355508804,48.8370896993165,13360060.9982986,11309781.821294,20314474.6036388,-2465.46511858143,472.412104478106,1342.66985008866,-0.000398993841029149
1429364583.99915,G10,10,20756384.357414,6783.66360020638,194.953754544258,48.8370896993165,13359814.4580422,11309829.054112,20314608.8894519,-2465.47873488441,472.43070028536,1342.62785501778,-0.000398993842316675
1429364584.09915,G10,10,20756388.0895434,6803.1792653203,195.53117454052,48.8370896993165,13359567.916425,11309876.2887893,20314743.171065,-2465.49235054664,472.449296215549,1342.58585965261,-0.00039899384360409
1429364584.19915,G10,10,20756391.8310278,6822.71967899799,195.866450667381,48.8370896993165,13359321.3734443,11309923.5253265,20314877.4484795,-2465.50596555881,472.46789226681,1342.54386401549,-0.000398993844891615
1429364584.29915,G10,10,20756395.6976531,6842.26891547441,194.92581486702,48.8370896993165,13359074.8291012,11309970.7637233,20315011.721695,-2465.51957992464,472.486488439143,1342.50186809525,-0.00039899384617903
1429364584.39915,G10,10,20756399.3521398,6861.78844261169,196.052715182304,48.8370896993165,13358828.2833976,11310018.0039794,20315145.9907104,-2465.53319364414,472.505084736273,1342.45987188444,-0.000398993847466556
1429364584.49915,G10,10,20756403.0261992,6881.34268605709,195.354223251343,48.8370896993165,13358581.7363355,11310065.2460945,20315280.2555245,-2465.54680672288,472.523681160063,1342.41787538677,-0.000398993848754081
1429364584.59915,G10,10,20756406.8471795,6900.88504123688,195.847824215889,48.8861814786094,13358335.1879074,11310112.4900701,20315414.5161415,-2465.56041915156,472.542277704924,1342.37587862089,-0.000398993850041496
1429364584.69915,G10,10,20756410.5815216,6920.4541400075,195.661559700966,48.8861814786094,13358088.6381188,11310159.735905,20315548.7725584,-2465.5740309339,472.560874372721,1342.33388155699,-0.000398993851329021
1429364584.79915,G10,10,20756414.2274622,6940.03929287195,195.084139704704,48.8861814786094,13357842.0869678,11310206.9835998,20315683.0247762,-2465.58764206804,472.579471159726,1342.29188421369,-0.000398993852616547
1429364584.89915,G10,10,20756417.8149229,6959.61454594135,196.360051631927,48.8861814786094,13357595.5344573,11310254.2331537,20315817.2727934,-2465.60125255957,472.598068075255,1342.24988659471,-0.000398993853903962
1429364584.99915,G10,10,20756421.5001607,6979.17965894938,195.959582924843,48.8861814786094,13357348.9805889,11310301.4845667,20315951.5166091,-2465.6148624029,472.616665109992,1342.20788868889,-0.000398993855191487
1429364585.09915,G10,10,20756425.1545036,6998.75968378782,194.935128092766,48.8861814786094,13357102.4253516,11310348.7378408,20316085.7562293,-2465.62847159803,472.635262269527,1342.16589050367,-0.000398993856479013
1429364585.19915,G10,10,20756428.8602381,7018.35064136982,196.080654859543,48.8861814786094,13356855.8687555,11310395.992974,20316219.9916485,-2465.64208015054,472.653859550133,1342.12389202788,-0.000398993857766428
1429364585.29915,G10,10,20756432.5780616,7037.94089859724,196.220353245735,48.8861814786094,13356609.3107949,11310443.2499676,20316354.2228697,-2465.65568805486,472.672456955537,1342.08189326897,-0.000398993859053953
1429364585.39915,G10,10,20756436.4288005,7057.56135642529,196.583569049835,48.8861814786094,13356362.7514795,11310490.5088197,20316488.4498879,-2465.66929531097,472.691054485738,1342.03989423439,-0.000398993860341479
1429364585.49915,G10,10,20756440.073733,7077.16262042522,196.01546227932,48.8861814786094,13356116.1908023,11310537.7695316,20316622.6727066,-2465.68290192448,472.709652133286,1341.99789492041,-0.000398993861628893
1429364585.59915,G10,10,20756443.9337561,7096.7775734067,197.002664208412,48.9436419664861,13355869.6287652,11310585.032103,20316756.891325,-2465.69650789537,472.728249909356,1341.95589531586,-0.000398993862916419
1429364585.69915,G10,10,20756447.6909959,7116.4003136158,195.819884538651,48.9436419664861,13355623.0653653,11310632.2965345,20316891.1057446,-2465.7101132106,472.746847804636,1341.91389542446,-0.000398993864203945
1429364585.79915,G10,10,20756451.3337376,7136.01910954714,196.024775505066,48.9436419664861,13355376.5006047,11310679.5628257,20317025.3159643,-2465.72371789254,472.765445820987,1341.87189526111,-0.000398993865491359
1429364585.89915,G10,10,20756455.0885793,7155.65770727396,196.108594536781,48.9436419664861,13355129.9344809,11310726.8309772,20317159.5219854,-2465.73732191883,472.784043965861,1341.82989479974,-0.000398993866778885
1429364585.99915,G10,10,20756458.7732672,7175.28206300735,196.099281311035,48.9436419664861,13354883.3670118,11310774.1009854,20317293.7237982,-2465.75092529692,472.802642228082,1341.78789407387,-0.000398993868066411
1429364586.09915,G10,10,20756462.5948086,7194.92381340265,196.332111954689,48.9436419664861,13354636.7981688,11310821.372856,20317427.9214184,-2465.76452803425,472.821240616962,1341.74589305744,-0.000398993869353825
1429364586.19915,G10,10,20756466.2139079,7214.55429399014,196.574255824089,48.9436419664861,13354390.227966,11310868.6465861,20317562.1148381,-2465.77813012525,472.83983913064,1341.7038917616,-0.000398993870641351
1429364586.29914,G10,10,20756469.890106,7234.19829982519,196.583569049835,48.9436419664861,13354143.6564032,11310915.922176,20317696.3040575,-2465.79173156805,472.858437761664,1341.66189017519,-0.000398993871928877
1429364586.39915,G10,10,20756473.6518971,7253.85021668673,197.160989046097,48.9436419664861,13353897.0834801,11310963.1996257,20317830.4890768,-2465.80533236638,472.877036515623,1341.61988830939,-0.000398993873216402
1429364586.49915,G10,10,20756477.3188176,7273.52271056175,196.266919374466,48.9436419664861,13353650.5091929,11311010.4789359,20317964.6698982,-2465.81893251464,472.895635396242,1341.57788616419,-0.000398993874503817
1429364586.59914,G10,10,20756481.0858823,7293.18886893988,196.928158402443,48.9800190065814,13353403.9335498,11311057.7601051,20318098.846517,-2465.83253202029,472.914234394208,1341.53588372841,-0.000398993875791342
1429364586.69914,G10,10,20756485.0004129,7312.87223082781,196.341425180435,48.9800190065814,13353157.3565471,11311105.043134,20318233.0189354,-2465.8461308796,472.93283351697,1341.49388101697,-0.000398993877078868
1429364586.79914,G10,10,20756488.7076269,7332.54544311762,196.760520339012,48.9800190065814,13352910.7781797,11311152.3280236,20318367.1871561,-2465.85972909071,472.95143276453,1341.4518780224,-0.000398993878366283
1429364586.89914,G10,10,20756492.4630866,7352.22168105841,197.188928723335,48.9800190065814,13352664.1984545,11311199.6147727,20318501.3511753,-2465.87332665734,472.970032136887,1341.40987474099,-0.000398993879653808
1429364586.99914,G10,10,20756496.1157572,7371.90626806021,196.956098079681,48.9800190065814,13352417.6173708,11311246.9033813,20318635.5109936,-2465.88692357577,472.988631626591,1341.36787117645,-0.000398993880941334
1429364587.09914,G10,10,20756499.8354897,7391.61714160442,196.471810340881,48.9800190065814,13352171.0349248,11311294.1938503,20318769.6666128,-2465.90051985346,473.007231248543,1341.32586733997,-0.00039899388222886
1429364587.19914,G10,10,20756503.6382385,7411.32790613174,197.179615497589,48.9800190065814,13351924.451118,11311341.4861794,20318903.8180323,-2465.91411548108,473.025830985978,1341.28386321291,-0.000398993883516274
1429364587.29914,G10,10,20756507.3459478,7431.05007815361,196.881592273712,48.9800190065814,13351677.8659532,11311388.780368,20319037.9652505,-2465.92771045864,473.044430838898,1341.24185879901,-0.0003989938848038
1429364587.39914,G10,10,20756511.2093338,7450.76750642061,197.030603885651,48.9800190065814,13351431.279423,11311436.0764176,20319172.1082714,-2465.94130479358,473.063030824065,1341.19985410944,-0.000398993886091326
1429364587.49914,G10,10,20756514.9486672,7470.48108184338,197.552144527435,48.9800190065814,13351184.6915377,11311483.3743263,20319306.2470895,-2465.95489848405,473.081630930305,1341.15784912929,-0.000398993887378851
1429364587.59914,G10,10,20756518.7429151,7490.21730792522,196.844339370728,49.064632610724,13350938.1022931,11311530.6740948,20319440.381707,-2465.9684915226,473.100231157616,1341.11584387347,-0.000398993888666266
1429364587.69914,G10,10,20756522.4160073,7509.93253529072,196.108594536781,49.064632610724,13350691.5116888,11311577.9757234,20319574.5121242,-2465.98208392411,473.118831515312,1341.07383833826,-0.000398993889953791
1429364587.79914,G10,10,20756526.0799691,7529.64906704426,197.393819689751,49.064632610724,13350444.919727,11311625.2792115,20319708.6383399,-2465.99567566998,473.137431988493,1341.03183250874,-0.000398993891241317
1429364587.89914,G10,10,20756529.879787,7549.39960217476,197.049230337143,49.064632610724,13350198.3264041,11311672.58456,20319842.7603559,-2466.00926677696,473.156032582745,1340.98982639983,-0.000398993892528843
1429364587.99914,G10,10,20756533.6583885,7569.13387405872,197.337940335274,49.064632610724,13349951.7317237,11311719.8917681,20319976.8781705,-2466.02285723574,473.174633299932,1340.9478200227,-0.000398993893816368
1429364588.09914,G10,10,20756537.4627596,7588.89095157385,198.259949684143,49.064632610724,13349705.1356831,11311767.2008363,20320110.9917851,-2466.03644704446,473.193234140053,1340.90581334755,-0.000398993895103783
1429364588.19914,G10,10,20756541.186947,7608.65928643942,197.794288396835,49.064632610724,13349458.5382779,11311814.5117656,20320245.1012019,-2466.05003620312,473.211835103109,1340.86380639672,-0.000398993896391309
1429364588.29914,G10,10,20756544.9865557,7628.4408057332,197.766348719597,49.064632610724,13349211.9395159,11311861.8245545,20320379.2064169,-2466.06362472661,473.230436192825,1340.82179915905,-0.000398993897678834
1429364588.39914,G10,10,20756548.8599978,7648.21340918541,198.474153876305,49.064632610724,13348965.3393993,11311909.1392026,20320513.3074289,-2466.07721259817,473.249037399888,1340.77979163826,-0.00039899389896636
1429364588.49914,G10,10,20756552.7757656,7667.97569489479,198.967754840851,49.064632610724,13348718.7379219,11311956.4557111,20320647.4042412,-2466.0907998234,473.267638735473,1340.73778383806,-0.000398993900253886
1429364588.59914,G10,10,20756556.6056196,7687.78113794327,197.542831301689,49.063406342118,13348472.1350867,11312003.7740794,20320781.4968521,-2466.10438640602,473.286240186542,1340.69577575102,-0.0003989939015413
1429364588.69914,G10,10,20756560.4324024,7707.57090014219,197.002664208412,49.063406342118,13348225.5308894,11312051.0943084,20320915.5852641,-2466.11797233485,473.304841762409,1340.65376738831,-0.000398993902828826
1429364588.79914,G10,10,20756564.135048,7727.34628456831,197.34725356102,49.063406342118,13347978.9253345,11312098.4163973,20321049.6694747,-2466.13155762292,473.323443459347,1340.61175873876,-0.000398993904116351
1429364588.89914,G10,10,20756567.818583,7747.12599027157,197.291374206543,49.063406342118,13347732.3184208,11312145.7403462,20321183.7494845,-2466.14514226466,473.342045284808,1340.56974981725,-0.000398993905403877
1429364588.99914,G10,10,20756571.6194733,7766.92384779453,197.328627109528,49.063406342118,13347485.7101518,11312193.0661547,20321317.8252918,-2466.15872626193,473.360647225752,1340.52774059772,-0.000398993906691403
1429364589.09914,G10,10,20756575.3872959,7786.72765231133,198.017805814743,49.063406342118,13347239.1005205,11312240.393824,20321451.8969001,-2466.17230960727,473.379249289632,1340.48573109508,-0.000398993907978817
1429364589.19914,G10,10,20756579.27577,7806.52892380953,198.399648070335,49.063406342118,13346992.4895341,11312287.7233527,20321585.9643057,-2466.18589231186,473.397851483896,1340.44372132048,-0.000398993909266343
1429364589.29914,G10,10,20756583.0943348,7826.35705828667,198.343768715858,49.063406342118,13346745.8771842,11312335.0547426,20321720.0275132,-2466.19947436266,473.416453793645,1340.40171125904,-0.000398993910553869
1429364589.39914,G10,10,20756586.8063172,7846.20180439949,198.418274521828,49.063406342118,13346499.2634796,11312382.3879919,20321854.0865177,-2466.21305577271,473.435056228191,1340.35970092192,-0.000398993911841394
1429364589.49914,G10,10,20756590.4339637,7866.0553445816,199.573114514351,49.063406342118,13346252.6484164,11312429.7231014,20321988.1413214,-2466.22663653456,473.453658780083,1340.31769029051,-0.00039899391312892
1429364589.59914,G10,10,20756594.0536002,7885.90246343613,198.669731616974,49.0288545031393,13346006.0319916,11312477.0600717,20322122.191926,-2466.24021665193,473.472261458635,1340.27567938343,-0.000398993914416446
1429364589.69914,G10,10,20756597.7512364,7905.75213360786,198.371708393097,49.0288545031393,13345759.4142124,11312524.3989015,20322256.2383274,-2466.25379612111,473.49086425826,1340.23366819322,-0.00039899391570386
1429364589.79914,G10,10,20756601.5196114,7925.61605221033,199.088826775551,49.0288545031393,13345512.7950718,11312571.7395922,20322390.2805296,-2466.2673749458,473.509467178956,1340.19165671617,-0.000398993916991386
1429364589.89914,G10,10,20756605.3079585,7945.46882611513,198.967754840851,49.0288545031393,13345266.1745727,11312619.0821431,20322524.318531,-2466.28095311671,473.528070228174,1340.14964495227,-0.000398993918278912
1429364589.99914,G10,10,20756609.1048653,7965.33970034122,198.492780327797,49.0288545031393,13345019.5527187,11312666.4265537,20322658.3523295,-2466.29453065433,473.54667339474,1340.10763292015,-0.000398993919566437
1429364590.09914,G10,10,20756612.7919284,7985.19773626328,198.371708393097,49.0288545031393,13344772.9295036,11312713.7728251,20322792.3819287,-2466.30810753815,473.565276686102,1340.0656206049,-0.000398993920853963
1429364590.19914,G10,10,20756616.500014,8005.08389610052,198.772177100182,49.0288545031393,13344526.304932,11312761.1209565,20322926.4073259,-2466.32168377563,473.583880096674,1340.02360800281,-0.000398993922141488
1429364590.29914,G10,10,20756620.2854517,8024.96703189611,199.144706130028,49.0288545031393,13344279.6789994,11312808.4709488,20323060.4285237,-2466.33525936678,473.60248363018,1339.98159511387,-0.000398993923429014
1429364590.39914,G10,10,20756624.1157532,8044.84340202808,198.660418391228,49.0288545031393,13344033.0517125,11312855.8228007,20323194.4455184,-2466.34883431345,473.621087288484,1339.93958194181,-0.000398993924716429
1429364590.49914,G10,10,20756627.8778647,8064.74932008982,199.908390641212,49.0288545031393,13343786.4230644,11312903.1765135,20323328.4583138,-2466.36240861379,473.639691065997,1339.89756849036,-0.000398993926003954
1429364590.59914,G10,10,20756631.5602341,8084.65930044651,198.539346456528,48.9908834360997,13343539.7930616,11312950.5320861,20323462.4669063,-2466.37598226406,473.658294968307,1339.85555476323,-0.00039899392729148
1429364590.69914,G10,10,20756635.3076083,8104.5598860383,199.545174837112,48.9908834360997,13343293.1616967,11312997.8895199,20323596.4712999,-2466.38955526985,473.676898991689,1339.81354074553,-0.000398993928579006
1429364590.79914,G10,10,20756639.0710487,8124.47813421488,198.902562260628,48.9908834360997,13343046.5289767,11313045.2488136,20323730.471491,-2466.40312763117,473.695503139868,1339.77152644098,-0.000398993929866531
1429364590.89914,G10,10,20756642.9230812,8144.40360313654,199.722126126289,48.9908834360997,13342799.8948997,11313092.6099675,20323864.4674804,-2466.41669934429,473.714107405394,1339.72951187193,-0.000398993931154057
1429364590.99914,G10,10,20756646.7194415,8164.31993353367,199.172645807266,48.9908834360997,13342553.2594631,11313139.9729822,20323998.4592698,-2466.4302704148,473.732711795717,1339.68749700114,-0.000398993932441583
1429364591.09914,G10,10,20756650.4617481,8184.24436169863,199.172645807266,48.9908834360997,13342306.6226697,11313187.3378572,20324132.4468574,-2466.44384083338,473.75131630525,1339.64548185095,-0.000398993933729108
1429364591.19914,G10,10,20756654.2856193,8204.16923326254,199.40547645092,48.9908834360997,13342059.9845237,11313234.7045916,20324266.430241,-2466.45741060935,473.769920943305,1339.60346643627,-0.000398993935016634
1429364591.29914,G10,10,20756658.1163677,8224.10825461149,199.209898710251,48.9908834360997,13341813.3450177,11313282.073187,20324400.4094248,-2466.47097973712,473.788525704294,1339.56145072356,-0.000398993936304048
1429364591.39914,G10,10,20756661.8415703,8244.0585449934,198.520720005035,48.9908834360997,13341566.7041521,11313329.4436433,20324534.3844084,-2466.48454822041,473.807130578905,1339.51943472773,-0.000398993937591574
1429364591.49914,G10,10,20756665.5850601,8264.00632125139,198.818743228912,48.9908834360997,13341320.0619313,11313376.8159596,20324668.3551894,-2466.4981160555,473.825735578313,1339.47741845623,-0.0003989939388791
1429364591.59914,G10,10,20756669.2509494,8283.98306494951,200.076028704643,49.0531709341872,13341073.4183512,11313424.1901368,20324802.3217702,-2466.51168324426,473.844340702519,1339.43540190905,-0.000398993940166625
1429364591.69914,G10,10,20756673.053979,8303.93241375685,198.502093553543,49.0531709341872,13340826.7734157,11313471.5661741,20324936.2841486,-2466.52524978667,473.862945945933,1339.39338506386,-0.000398993941454151
1429364591.79914,G10,10,20756676.8939354,8323.90140777826,199.470669031143,49.0531709341872,13340580.1271232,11313518.944072,20325070.2423254,-2466.53881567903,473.881551316008,1339.35136794299,-0.000398993942741677
1429364591.89914,G10,10,20756680.6717406,8343.87908911705,199.666246771812,49.0531709341872,13340333.4794729,11313566.3238304,20325204.1963012,-2466.55238093249,473.900156807154,1339.30935054272,-0.000398993944029202
1429364591.99914,G10,10,20756684.4667493,8363.86002731323,199.88976418972,49.0531709341872,13340086.8304669,11313613.7054492,20325338.1460748,-2466.56594553217,473.918762415648,1339.26733284816,-0.000398993945316728
1429364592.09914,G10,10,20756688.392638,8383.8595199585,200.383365154266,49.0531709341872,13339840.1801056,11313661.0889282,20325472.0916459,-2466.5795094911,473.9373681508,1339.22531488538,-0.000398993946604254
1429364592.19914,G10,10,20756692.0976622,8403.8373157382,199.358910322189,49.0531709341872,13339593.5283891,11313708.4742674,20325606.0330146,-2466.59307280369,473.955974005163,1339.1832966283,-0.000398993947891779
