gps_time,satellite_id,sv_id,pseudorange,doppler_shift,cn0,azimuth,elevation,pseudorange_residual,pseudorange_corrected_cb,sat_px,sat_py,sat_pz
1429364555.3,G23,23,22778153.3599856,3128.79681587219,37.650956837383,47.37413702630191,25.34316883181703,-1.0884618375421269,23225975.94446303,-2785542.92554494,15195237.9072761,21617533.7520469
1429364555.3,G27,27,20244310.1973899,1742.29964613914,48.148456436075,147.8654478129367,67.8254972936017,1.9289519835292595,20544828.602993637,20586001.4310773,8448240.94653624,14491823.6651148
1429364555.3,G32,32,23550395.535196,-2770.07929980755,38.9116723621665,127.9385687096647,21.02830770014593,-3.266767612469266,23717860.623376,16150753.158936,21150193.9254118,1961654.39879567
1429364555.3,E15,75,23865775.2183084,-1244.4332242012,49.8107151223213,273.2212628960517,55.624775995427164,-1.499503186714719,24123662.826985143,19395411.7789443,-9891858.54842084,20048977.8483224
1429364555.3,E27,87,24663519.7521413,281.734392046928,46.0287943119797,276.461017964748,44.628130200343534,1.3506088640569942,24779953.480329767,17660392.1663388,-14255722.7826184,19001366.7993346
1429364555.3,E30,90,25644709.6334865,2738.30257356167,45.9613961840574,207.04323734632,34.55525878280604,1.6495221193908947,25510602.23643774,29214228.5020815,-3739524.45306439,2986794.48705985
1429364555.3,E34,94,23466121.6196619,1102.10850834846,47.8464646293497,54.34244664389529,64.59846737647287,-0.6446346554876072,23721880.325853754,12215069.5575205,10955515.7535888,24630190.8188598
1429364555.3,P47,197,-300100830.63436,42.2820448875427,50.5300997350468,37.28218432061136,5.903350374450216,4.605513882772357,19.80338497199409,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.3,P48,198,-311803.884769673,43.0643558502197,41.9570021877381,336.00360870195334,1.9157562361685476,-0.9960002382358653,39.08458776534826,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.3,L01,181,-1472007.31604264,-1039.2814874649,52.9738450918166,347.46908498034884,-1.3560700209461407,-1.7932180328280083,23.244337222495233,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.3,L02,182,-1472022.97798947,-1009.02281701565,52.2412612483139,269.6936243455018,-3.441110227086817,-0.15344272292713868,9.523615692000021,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.4,G01,1,23717195.9377399,-3047.06394672394,38.404069887611,262.6513434746168,15.804765332333124,1.341369269459392,24095483.1703213,15273480.8078054,-20332406.0195816,7624738.56638698
1429364555.4,G02,2,21599902.0404006,-1837.90922164917,45.5343367528054,277.07507066997016,44.4828649920503,-0.6241505685757147,21852172.22818411,15921775.156407,-12519096.616955,17398776.7314297
1429364555.4,G08,8,20074425.5829881,-925.77189207077,45.9529650297289,290.3819714023098,67.01175353703054,-1.9405588414083468,20536459.55928826,16033860.1879227,-4375565.85595477,20656050.6476577
1429364555.4,G10,10,20699357.1570561,849.151983857155,47.3483604008047,75.98462791646276,65.64780023841739,1.2259108182479395,20888455.024772402,13430269.2148233,11296396.204665,20276032.1116362
1429364555.4,G23,23,22778212.6892031,3131.21825456619,37.650956837383,47.374039825237965,25.342496392725124,-1.0561306085000979,23226034.490304526,-2785811.93476302,15195285.3143346,21617463.3404781
1429364555.4,G27,27,20244343.3254024,1742.30895936489,48.148456436075,147.86564051565995,67.82466602164885,1.9840605203498853,20544860.826213818,20586108.0667332,8448397.16561328,14491590.7121718
1429364555.4,G32,32,23550342.5644402,-2771.31795883179,38.9116723621665,127.93808030152294,21.02890808360824,-3.4817320163856493,23717806.44923555,16150719.8037485,21150193.6008585,1961970.16395944
1429364555.4,E15,75,23865751.6275725,-1244.26558613777,49.8107151223213,273.2220132433957,55.625259325531594,-1.7034773546765791,24123638.162972454,19395311.9919975,-9891683.18234605,20049161.0391118
1429364555.4,E27,87,24663525.7830921,285.366550087929,46.0287943119797,276.4601505261493,44.628062554010675,1.5412367377866758,24779958.320465654,17660582.2012158,-14255738.1521633,19001178.7329354
1429364555.4,E30,90,25644762.0060419,2736.86833679676,45.9613961840574,207.04299728889063,34.55462159493878,1.8297745790769113,25510653.555784214,29214258.2127917,-3739532.09575328,2986495.81453913
1429364555.4,E34,94,23466142.4206095,1103.23540866375,47.8464646293497,54.34316754977585,64.59794712993872,-0.8598708975623595,23721900.144617688,12214960.9278726,10955738.3259355,24630145.6989109
1429364555.4,P47,197,-300100829.757848,41.8070703744888,50.5300997350468,37.749246716611246,6.034727197774564,4.8706534909506445,19.81177279543772,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.4,P48,198,-311803.260637983,42.1609729528427,41.9570021877381,335.75737393229554,1.934923576353995,-1.2304514956558705,38.838370246157865,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.4,L01,181,-1472019.51480376,-1034.01020169258,52.9738450918166,347.1768183195375,-1.3563881367786916,-1.7892872586962767,23.169692886105622,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.4,L02,182,-1472035.3927178,-1011.06241345406,52.2412612483139,268.1282372924997,-3.383602810586582,-0.10747930758952862,9.836716575591709,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.5,G01,1,23717137.4470836,-3042.25832223892,38.404069887611,262.65179012255317,15.805357837007834,1.4561230077088112,24095422.599248942,15273464.6505777,-20332306.7225651,7625035.85788576
1429364555.5,G02,2,21599867.159022,-1837.84402906895,45.5343367528054,277.07563614088383,44.48350583773905,-0.1310814560711151,21852134.453988146,15921735.3805603,-12518885.752117,17398974.0359509
1429364555.5,G08,8,20074408.2299785,-923.275947570801,45.9529650297289,290.38094127122105,67.01241958987558,-1.0878915318608051,20536439.78074561,16034032.5811174,-4375364.19075086,20655964.7387779
1429364555.5,G10,10,20699373.4048162,854.367390275001,47.3483604008047,75.9830915914718,65.6473500968071,0.4433966374635929,20888468.749925766,13430023.0653436,11296442.9080256,20276167.5931168
1429364555.5,G23,23,22778272.2124688,3126.41263008118,37.650956837383,47.373942515902804,25.341823783259365,-2.3217759744584328,23226091.44262677,-2786080.94284541,15195332.722896,21617392.9243158
1429364555.5,G27,27,20244376.5021735,1741.63840711117,48.148456436075,147.86583257312572,67.82383473364177,0.8889308779180283,20544891.45741935,20586214.7013806,8448553.38178676,14491357.7561428
1429364555.5,G32,32,23550290.8012736,-2790.62427580357,38.9116723621665,127.93759164217543,21.02950839247163,-6.025947445756174,23717751.750645895,16150686.4460277,21150193.2734787,1962285.92870014
1429364555.5,E05,65,24702961.9107998,-1974.31072592735,41.5983989361733,100.08669165094227,23.608272599551174,5.253560381257557,26464452.67731979,9399537.90044661,26309914.5940891,9771406.66162593
1429364555.5,E15,75,23865727.8666693,-1245.14102935791,49.8107151223213,273.2227636016106,55.62574281157095,-1.112477814531303,24123611.970926356,19395212.2056598,-9891507.81382428,20049344.2268156
1429364555.5,E27,87,24663531.5042262,285.077840089798,46.0287943119797,276.45928305471557,44.627995039408034,2.33279029118421,24779961.263408672,17660772.2340977,-14255753.5230472,19000990.6636118
1429364555.5,E30,90,25644813.9028072,2738.01386356354,45.9613961840574,207.0427569994267,34.553984546882695,0.5288679434597725,25510703.00984844,29214287.9204458,-3739539.73849736,2986197.14165209
1429364555.5,E34,94,23466163.9995531,1104.02703285217,47.8464646293497,54.34388835125195,64.59742669357294,-0.9329565109073883,23721919.085272677,12214852.3002425,10955960.8987641,24630100.575175
1429364555.5,P47,197,-300100828.8139,40.4380261898041,50.5300997350468,38.263560556073756,6.154458562513754,3.822645631778869,18.26352838637831,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.5,P48,198,-311802.63918313,41.0247594118118,41.9570021877381,335.5339085047741,1.9511042417409945,-0.9273838188018999,36.87146855938772,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.5,L01,181,-1472032.23320938,-1036.23606264591,52.9738450918166,346.91935616602467,-1.3615817648842223,-2.1295367086859187,20.850722713410505,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.5,L02,182,-1472047.33164169,-1012.41283118725,52.2412612483139,266.6274820392797,-3.3419620270573946,-0.057416145733441226,8.210552062853822,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.6,G01,1,23717079.2918408,-3040.62850773335,38.404069887611,262.6522368957769,15.80595023222353,1.4846428706368897,24095363.186563093,15273448.4923432,-20332207.4219802,7625333.14800713
1429364555.6,G02,2,21599832.1569271,-1838.36556971073,45.5343367528054,277.0762017912865,44.48414655096747,0.15333041912526824,21852098.049306337,15921695.605269,-12518674.8845674,17399171.3369934
1429364555.6,G08,8,20074390.5809893,-922.903418540955,45.9529650297289,290.3799113006813,67.01308549130084,-0.8799814582744148,20536420.783496965,16034204.9748205,-4375162.52719024,20655878.8254083
1429364555.6,G10,10,20699389.3292897,848.742201924324,47.3483604008047,75.98155512829612,65.64689996214591,0.0353708564362023,20888483.315286763,13429776.9142787,11296489.6132811,20276303.070519
1429364555.6,G23,23,22778331.8476784,3131.3207000494,37.650956837383,47.37384521015333,25.341151113821127,-2.615806799469283,23226149.65213532,-2786349.9500152,15195380.1329997,21617322.5035017
1429364555.6,G27,27,20244409.6633563,1741.62909388542,48.148456436075,147.86602474893107,67.82300355612745,0.7289204782864545,20544923.26950385,20586321.3351075,8448709.59518551,14491124.7968356
1429364555.6,G32,32,23550239.5494423,-2766.85692369938,38.9116723621665,127.93710303266037,21.03010876123019,-5.054103251633933,23717699.375594765,16150653.085745,21150192.9432723,1962601.69328615
1429364555.6,E05,65,24702924.8114638,-1971.85203433037,38.3013934686911,100.08618159375276,23.608691047444292,5.124499283643672,26464414.307018455,9399488.45769493,26309829.8539118,9771682.70558348
1429364555.6,E15,75,23865703.8037357,-1243.93962323666,49.8107151223213,273.22351419359507,55.626226180767766,-1.340007927356055,24123586.417187426,19395112.4198451,-9891332.44270437,20049527.4115916
1429364555.6,E27,87,24663536.5259593,286.009162664413,46.0287943119797,276.45841575712495,44.6279273849308,2.827682156028459,24779965.480232146,17660962.2651389,-14255768.8952826,19000802.5912105
1429364555.6,E30,90,25644865.5069323,2738.74029517174,45.9613961840574,207.04251688380612,34.55334750528149,-0.4174545929708984,25510752.957213152,29214317.6250978,-3739547.38131044,2985898.46785768
1429364555.6,E34,94,23466185.2128473,1103.63587737083,47.8464646293497,54.34460892916565,64.59690624083524,-0.5017556250968482,23721939.21801232,12214743.6745402,10956183.4722595,24630055.4476143
1429364555.6,P47,197,-300100828.040922,41.2482768297195,50.5300997350468,38.74582026988101,6.177303224387854,3.3941087992934627,17.696842916222522,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.6,P48,198,-311801.913683092,43.1295484304428,41.9570021877381,335.3036449118799,1.9323731389625536,-0.7982078209897736,36.273648283822695,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.6,L01,181,-1472044.35452071,-1036.3757610321,52.9738450918166,346.6438935791555,-1.4236257672813868,-2.003025512494787,20.343232199928025,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.6,L02,182,-1472059.13435735,-1017.71205663681,52.2412612483139,265.2029146154043,-3.429760253543948,-0.1382771395801683,7.793171119556064,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.7,G01,1,23717021.186196,-3037.28505969048,38.404069887611,262.65268376570174,15.806542599139748,2.1539220155827934,24095305.36544998,15273432.3331277,-20332108.1179854,7625630.43627613
1429364555.7,G02,2,21599797.0029782,-1838.22587132454,45.5343367528054,277.076767470169,44.48478722022047,-0.3824840283341473,21852062.211023882,15921655.8305967,-12518464.0146447,17399368.6342406
1429364555.7,G08,8,20074372.9461,-924.766063690186,45.9529650297289,290.3788810909835,67.01375132114774,-1.2945873534627026,20536402.54314083,16034377.3687549,-4374960.86559702,20655792.9076872
1429364555.7,G10,10,20699405.6475984,853.734090924263,45.9228459494478,75.98001893463778,65.64644999774409,0.24857455283927266,20888499.211583626,13429530.7620249,11296536.3203562,20276438.5436245
1429364555.7,G23,23,22778391.1120077,3131.46039843559,39.8034840435156,47.37374800941639,25.340478660979418,-2.6672075448877877,23226208.564307794,-2786618.95584464,15195427.5445702,21617252.0781478
1429364555.7,G27,27,20244442.5566745,1744.27404999733,48.4004076975409,147.86621743531904,67.82217243547588,0.8771635720186168,20544955.8943479,20586427.9677431,8448865.80555922,14490891.8346236
1429364555.7,G32,32,23550186.7458512,-2769.86509561539,38.9116723621665,127.93661460697393,21.03070927308063,-4.738717446321971,23717645.589607883,16150619.7229519,21150192.6102398,1962917.45723199
1429364555.7,E05,65,24702885.2136272,-1970.57612240314,38.3013934686911,100.08567169886918,23.60910967291831,4.415550926481956,26464374.887954704,9399439.01282431,26309745.1119165,9771958.74769166
1429364555.7,E15,75,23865680.8203493,-1243.04555356503,49.8107151223213,273.22426479619804,55.62670947696762,-0.59885344117356,24123563.178502038,19395012.6347159,-9891157.06927146,20049710.5931421
1429364555.7,E27,87,24663541.302672,284.49110686779,45.9700682139683,276.4575484909744,44.6278596648729,2.2342361973278457,24779969.989770934,17661152.2940315,-14255784.2688446,19000614.5160365
1429364555.7,E30,90,25644917.4560004,2737.23155260086,46.2976272932051,207.04227696122007,34.552710428538106,-0.2484977750427788,25510804.24376062,29214347.3266698,-3739555.02417246,2985599.79393793
1429364555.7,E34,94,23466206.2061907,1102.34133899212,47.6733715743928,54.34532956518899,64.59638597642571,-0.4917812070198124,23721959.81002537,12214635.0509397,10956406.0460646,24630010.3163015
1429364555.7,P47,197,-300100827.338005,38.8268381357193,50.8021684125075,39.22124876657707,6.381898611191821,3.6906124513261602,18.007834331845515,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.7,P48,198,-311800.911722908,39.9816781282425,41.9570021877381,335.0508915610005,1.9735879552408002,-0.6305011017248034,36.891494222698384,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.7,L01,181,-1472056.54502379,-1033.74943137169,52.9738450918166,346.33024891740575,-1.3864370413299507,-2.0212560251238756,20.670649388586753,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.7,L02,182,-1472071.56853748,-1007.51407444477,52.2412612483139,263.7731403918958,-3.280450552946395,-0.5462308579444652,7.634489368196228,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.8,G01,1,23716963.6066615,-3038.59822452068,38.7193507727219,262.6531304776368,15.807134976922903,2.62172536233993,24095246.925976954,15273416.1729195,-20332008.8105077,7625927.72291125
1429364555.8,G02,2,21599762.2511009,-1839.17582035065,45.4808355177836,277.07733297913023,44.4854279473913,-0.047321125319285784,21852026.46983494,15921616.0565147,-12518253.1421953,17399565.9278361
1429364555.8,G08,8,20074355.6486764,-922.977924346924,46.1149263432928,290.37785065037394,67.0144172481032,-0.8518760496881441,20536384.3022193,16034549.7630489,-4374759.20582105,20655706.9855504
1429364555.8,G10,10,20699421.6589293,849.906355142593,45.9228459494478,75.97848291079688,65.64599983730155,0.27497808317275485,20888514.321480706,13429284.6083975,11296583.0292861,20276574.012535
1429364555.8,G23,23,22778450.5374628,3136.43366098404,39.8034840435156,47.37365078381981,25.33980605467334,-2.6593825662639574,23226267.079446796,-2786887.96052991,15195474.9576422,21617181.6482028
1429364555.8,G27,27,20244475.7415526,1740.89334905148,48.4004076975409,147.86640978073734,67.82134113817347,1.0100791385266348,20544988.06951754,20586534.5993665,8449022.01302422,14490658.8693332
1429364555.8,G32,32,23550134.1684756,-2774.24231171608,38.9116723621665,127.93612603089215,21.031309553479108,-4.319950699260517,23717592.190678623,16150586.3576252,21150192.2743809,1963233.22075488
1429364555.8,E05,65,24702846.5653569,-1970.9300249815,38.3013934686911,100.08516169421311,23.609528075803475,3.885982923755364,26464335.718849737,9399389.56576256,26309660.3679795,9772234.78835343
1429364555.8,E15,75,23865656.4322564,-1244.61017549038,49.5358456352096,273.22501519980796,55.62719285147997,-1.182419251104875,24123537.825248007,19394912.8501957,-9890981.69339136,20049893.7716071
1429364555.8,E27,87,24663546.5752114,285.245478153229,45.9700682139683,276.4566810523591,44.62779199484156,1.6870110114905401,24779973.775480434,17661342.3209172,-14255799.6437445,19000426.4379495
1429364555.8,E30,90,25644969.2449761,2736.49580776691,46.2976272932051,207.04203679947386,34.55207327711525,-0.5110968420412974,25510854.98563643,29214377.0251943,-3739562.66709174,2985301.11956599
1429364555.8,E34,94,23466227.2552266,1103.16090285778,47.6733715743928,54.346050354762184,64.59586559027213,-0.34450215419201413,23721979.844549906,12214526.4293606,10956628.6203447,24629965.1812029
1429364555.8,P47,197,-300100826.615007,41.6766852140427,51.0723300294721,39.77431165072201,6.391520376604236,3.7518846510138246,17.840682965317683,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.8,P48,198,-311799.968470421,41.0526990890503,41.9570021877381,334.80897886057727,1.9480012348663827,-0.41871274466393515,36.90193857970735,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.8,L01,181,-1472068.96473445,-1034.87633168697,52.9738450918166,346.0376024143272,-1.4628737013306192,-2.279067113697238,20.188801619769947,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.8,L02,182,-1472083.48221885,-1008.00767540932,52.2412612483139,262.32945691253667,-3.390244089861816,-0.6173793954294524,7.661269909316616,4181984.869270541,860772.8069231628,4723069.461335714
1429364555.9,G01,1,23716905.5608482,-3041.50395095348,38.7193507727219,262.6535772327021,15.807727441043664,2.7252703504564124,24095188.340465568,15273400.011718,-20331909.4995431,7626225.00792502
1429364555.9,G02,2,21599727.075071,-1839.03612196445,45.4808355177836,277.07789858606344,44.4860687264276,-0.5741976862846059,21851990.284165964,15921576.2830201,-12518042.2672041,17399763.2177941
1429364555.9,G08,8,20074338.2330723,-923.667103052139,46.1149263432928,290.3768203198349,67.0150831680212,-0.8620659848747891,20536366.084406707,16034722.1577102,-4374557.54785332,20655621.0589943
1429364555.9,G10,10,20699437.9777876,849.84116256237,45.9228459494478,75.97694677448442,65.64554967980432,0.38068587797897635,20888529.868149046,13429038.4533862,11296629.7400727,20276709.4772563
1429364555.9,G23,23,22778510.5057549,3127.19494104385,39.8034840435156,47.37355353582057,25.33913348192724,-2.40525479894859,23226326.079285912,-2787156.96407931,15195522.372217,21617111.2136644
1429364555.9,G27,27,20244508.9038278,1741.35901033878,48.4004076975409,147.86660203661663,67.8205099531334,1.0974091635944205,20545020.489180602,20586641.2299828,8449178.21758773,14490425.9009539
1429364555.9,G32,32,23550080.9780796,-2771.37383818626,38.9116723621665,127.9356374208056,21.03190996076053,-4.461130599498574,23717538.14485297,16150552.9897625,21150191.9356958,1963548.98387735
1429364555.9,E05,65,24702808.7663325,-1972.33632206917,38.3013934686911,100.08465164428318,23.609946562199383,3.812446233809169,26464297.01347255,9399340.1165193,26309575.6221175,9772510.82751477
1429364555.9,E15,75,23865633.2039437,-1244.00481581688,49.5358456352096,273.2257657423294,55.62767626254793,-0.9385565994380158,24123513.736444656,19394813.0662832,-9890806.31506176,20050076.9469892
1429364555.9,E27,87,24663552.5877074,284.947454929352,45.9700682139683,276.4558137067007,44.62772435507015,2.020470120936807,24779978.858641528,17661532.3458118,-14255815.0199838,19000238.3569339
1429364555.9,E30,90,25645021.036671,2739.39222097397,46.2976272932051,207.04179668225171,34.55143625554107,-0.313550597995345,25510906.30416904,29214406.7206725,-3739570.31006854,2985002.44473048
1429364555.9,E34,94,23466248.0089802,1103.15158963203,47.6733715743928,54.346770987359456,64.59534519939277,-0.8432843340633553,23721999.62983178,12214417.8097972,10956851.195111,24629920.0423162
1429364555.9,P47,197,-300100825.871877,42.2727316617966,51.0723300294721,40.32468567376327,6.561018011371696,3.9150221046511433,17.8935600826444,4181974.5469809985,860788.9951195654,4723078.297309953
1429364555.9,P48,198,-311799.241767911,40.1586294174194,42.4901416844838,334.568381338814,1.9761374495927577,-0.5592386966236518,36.84981246501411,4181961.5619398346,860761.7709463257,4723094.471344134
1429364555.9,L01,181,-1472081.01149124,-1034.4386100769,52.9738450918166,345.74196539780854,-1.4484996082968142,-2.2401433509367052,20.252536632113333,4181967.1847583638,860773.7546460353,4723084.870315152
1429364555.9,L02,182,-1472095.24508678,-1008.19393992424,52.2412612483139,260.95241691530555,-3.2947362742424087,-0.75393132406316,7.701154031550686,4181984.869270541,860772.8069231628,4723069.461335714
1429364556.0,G01,1,23716847.7483615,-3038.90556097031,38.7193507727219,262.65402406643375,15.808319776848576,2.7204794776189374,24095129.28106224,15273383.8495236,-20331810.1850943,7626522.29130841
1429364556.0,G02,2,21599692.4545266,-1840.73112905025,45.4808355177836,277.0784642234549,44.48670938302069,-0.18933013411879074,21851954.378579,15921536.5101157,-12517831.3896858,17399960.504101
1429364556.0,G08,8,20074320.6220728,-923.825427889824,46.1149263432928,290.37578979978355,67.01574897665249,-0.7345958608639194,20536347.325979706,16034894.5527331,-4374355.89170037,20655535.1280215
1429364556.0,G10,10,20699454.4171549,853.044912219047,45.9228459494478,75.97541084790181,65.64509959452118,0.5635421503830003,20888545.054274652,13428792.2969992,11296676.4527145,20276844.9377837
1429364556.0,G23,23,22778570.4671309,3133.99359583855,39.8034840435156,47.373456369121435,25.338460968341423,-2.313900731081958,23226384.582489338,-2787425.96648807,15195569.7882938,21617040.7745338
1429364556.0,G27,27,20244542.0912807,1742.36483871937,48.4004076975409,147.8667946817291,67.81967876813827,1.0580756854760693,20545052.47547772,20586747.8595878,8449334.41924379,14490192.9294944
1429364556.0,G32,32,23550027.7445024,-2771.15032076836,38.9116723621665,127.93514894914864,21.03251037681682,-5.156756046737428,23717483.82380626,16150519.6193657,21150191.5941844,1963864.74658209
1429364556.0,E05,65,24702772.5018427,-1976.48070752621,38.3013934686911,100.08414171508142,23.610365093758183,4.1809581671404885,26464258.860416852,9399290.66509511,26309490.8743314,9772786.86517246
1429364556.0,E15,75,23865609.5342334,-1245.20622193813,49.5358456352096,273.2265163055281,55.6281595535185,-1.093035608108039,24123488.615677655,19394713.2829794,-9890630.93428405,20050260.1192868
1429364556.0,E27,87,24663557.8054628,282.740220427513,45.9700682139683,276.4549463922432,44.62765658305004,1.2389299799251603,24779982.198548455,17661722.3687023,-14255830.3975611,19000050.2730025
1429364556.0,E30,90,25645073.6949313,2735.9277009964,46.2976272932051,207.04155671855617,34.55079912449851,0.24289111090183724,25510957.903301828,29214436.4131025,-3739577.95310231,2984703.76945071
1429364556.0,E34,94,23466268.7929872,1103.91527414322,47.6733715743928,54.347491651746495,64.59482490231903,-0.9026393439125968,23722019.335561816,12214309.1922519,10957073.7703588,24629874.8996425
1429364556.0,P47,197,-300100825.128388,42.2820448875427,51.0723300294721,40.87551415743235,6.66583609743531,3.773912741598906,17.45125445393205,4181974.5469809985,860788.9951195654,4723078.297309953
1429364556.0,P48,198,-311798.666731334,38.0165874958038,42.7462752581619,334.30969683564274,1.9796977671222904,-0.7013881175007555,36.237372877963935,4181961.5619398346,860761.7709463257,4723094.471344134
1429364556.0,L01,181,-1472092.88149056,-1035.9100997448,55.6341877513975,345.414218116118,-1.4760633737574196,-1.9603512853573193,20.064093179025804,4181967.1847583638,860773.7546460353,4723084.870315152
1429364556.0,L02,182,-1472107.13862999,-1004.83186542988,48.0917103789505,259.5876489101424,-3.2866124744566125,-0.7268422361521516,7.728192018534173,4181984.869270541,860772.8069231628,4723069.461335714
1429364556.1,G01,1,23716789.8210243,-3045.69490253925,38.7193507727219,,,1.7032261753774947,24095070.351307847,15273367.6863359,-20331710.8671588,7626819.57306955
1429364556.1,G02,2,21599657.4721772,-1838.35625648499,45.4808355177836,,,-0.8650743810139829,21851918.236178335,15921496.7377992,-12517620.5096276,17400157.7867685
1429364556.1,G08,8,20074302.8946277,-922.111794352531,46.1149263432928,,,-0.908839322408312,20536328.61639613,16035066.9481222,-4374154.23735705,20655449.1926299
1429364556.1,G10,10,20699470.469702,849.300995469093,45.9228459494478,,,1.2708266193367308,20888560.09438915,13428546.1392293,11296723.1672129,20276980.3941214
1429364556.1,G23,23,22778630.3249824,3121.79327011108,39.8034840435156,,,-1.3025397469900781,23226443.31763634,-2787694.9677649,15195617.2058742,21616970.330809
1429364556.1,G27,27,20244575.2157666,1742.18788743019,48.4004076975409,,,1.709344335118658,20545084.55218792,20586854.4881846,8449490.61799712,14489959.9549479
1429364556.1,G32,32,23549974.729707,-2773.55313301086,38.3613671006966,,,-4.006204202552908,23717430.04913885,16150486.246434,21150191.2498468,1964180.50887548
1429364556.1,E05,65,24702733.4086485,-1977.16988623142,38.3013934686911,,,3.9701949434675043,26464218.787254136,9399241.21148786,26309406.1246177,9773062.90133804
1429364556.1,E15,75,23865586.0691415,-1243.16662549973,49.5358456352096,,,-1.007443189402693,24123464.317749467,19394613.5002816,-9890455.55105375,20050443.2885046
1429364556.1,E27,87,24663563.0743483,284.193083643913,45.9700682139683,,,0.4402437435783213,24779986.34062697,17661912.3895927,-14255845.776477,18999862.1861513
1429364556.1,E30,90,25645125.7266715,2734.93118584156,46.2976272932051,,,-0.21531949542986695,25511008.53228655,29214466.1024866,-3739585.5961936,2984405.09370312
1429364556.1,E34,94,23466289.401277,1103.4868657589,47.6733715743928,,,-0.7884154727362329,23722038.68043328,12214200.5767248,10957296.346088,24629829.7531818
1429364556.2,G01,1,23716731.395208,-3040.72163999081,38.7193507727219,262.65491826893617,15.809505453372553,1.744580002996372,24095010.749225736,15273351.5221553,-20331611.5457378,7627116.8532045
1429364556.2,G02,2,21599622.5787413,-1840.39585292339,45.4808355177836,277.07959807692293,44.48799112432779,-0.11804655331070535,21851882.24477792,15921456.9660716,-12517409.6270356,17400355.0657911
1429364556.2,G08,8,20074285.4703573,-923.098996281624,46.1149263432928,290.37373524632346,67.01708030009603,-0.2728328420489561,20536310.141963,16035239.3438756,-4373952.58482532,20655363.2528203
1429364556.2,G10,10,20699486.6421053,850.828364491463,45.9228459494478,75.97233243668227,65.64419789750619,1.092414388927864,20888575.198530383,13428299.9800805,11296769.8835671,20277115.846267
1429364556.2,G23,23,22778689.5716411,3131.18100166321,39.8034840435156,47.37326040475395,25.337113736339795,-2.2673808871477377,23226501.11013966,-2787963.96791076,15195664.6249582,21616899.8824894
1429364556.2,G27,27,20244608.4252006,1743.84564161301,48.4004076975409,147.8671736123448,67.81801847862698,1.4423976973921526,20545116.532228887,20586961.1157719,8449646.81384571,14489726.9773173
1429364556.2,G32,32,23549921.9415806,-2768.66368949413,38.3613671006966,127.93416983194365,21.033712240059174,-4.08349472421105,23717376.93661155,16150452.8709679,21150190.902683,1964496.27075334
1429364556.2,E05,65,24702695.6920209,-1975.27930140495,38.3013934686911,100.08311950171593,23.611201941471503,2.7290980466932524,26464179.654387947,9399191.75570369,26309321.3729871,9773338.9359772
1429364556.2,E15,75,23865562.8104688,-1245.00133097172,49.5358456352096,273.2280212339292,55.6291267466749,0.07795764741604216,24123440.09668615,19394513.7181926,-9890280.16537552,20050626.4546378
1429364556.2,E27,87,24663567.8021884,284.472480416298,45.9700682139683,276.4532142298798,44.62752144214578,0.2683460363477934,24779989.84508566,17662102.4084837,-14255861.1567314,18999674.0963797
1429364556.2,E30,90,25645177.5140873,2737.60408163071,46.2976272932051,207.0410766028116,34.54952753021007,-0.7638643323152792,25511058.929644164,29214495.7888241,-3739593.23934219,2984106.41749541
1429364556.2,E34,94,23466310.1603864,1103.88733446598,47.6733715743928,54.3489281816,64.59378204821984,-1.256579303619219,23722058.196037028,12214091.9632147,10957518.9223008,24629784.6029335
1429364556.2,P47,197,-300100823.609651,40.2890145778656,51.0723300294721,41.470955263814744,6.816894968698351,3.887387695860525,16.703147048625397,4181974.5469809985,860788.9951195654,4723078.297309953
1429364556.2,P48,198,-311797.607796899,42.058527469635,42.7462752581619,334.0532792940701,1.99767068561146,-1.3577908668085001,35.16589067215682,4181961.5619398346,860761.7709463257,4723094.471344134
1429364556.2,L01,181,-1472116.62388132,-1033.64698588848,55.6341877513975,345.0899130992981,-1.4801098642630124,-1.5894720347132534,19.916153669153573,4181967.1847583638,860773.7546460353,4723084.870315152
