gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift
1429364560.39916,GG10,10,20755539.0011974,2341.45205840468,181.067734956741
1429364560.49916,GG10,10,20755542.4749981,2359.57036498189,181.170180439949
1429364560.59916,GG10,10,20755545.9461317,2377.69685469568,182.036310434341
1429364560.69916,GG10,10,20755549.4198899,2395.83175262809,181.365758180618
1429364560.79916,GG10,10,20755552.8865015,2413.95436653495,181.170180439949
1429364560.89916,GG10,10,20755556.4617471,2432.11112231016,182.054936885834
1429364560.99916,GG10,10,20755560.0116367,2450.27036100626,182.157382369041
1429364561.09915,GG10,10,20755563.4872513,2468.42508322001,181.654468178749
1429364561.19915,GG10,10,20755566.9196206,2486.59614273906,181.840732693672
1429364561.29915,GG10,10,20755570.3415234,2504.75639954209,181.421637535095
1429364561.39915,GG10,10,20755573.8679524,2522.92357182503,181.896612048149
1429364561.49915,GG10,10,20755577.4477026,2541.1085960269,182.148069143295
1429364561.59915,GG10,10,20755580.9599866,2559.28026843071,182.231888175011
1429364561.69915,GG10,10,20755584.3873733,2577.46449333429,181.989744305611
1429364561.79915,GG10,10,20755587.8661954,2595.67463839054,181.971117854118
1429364561.89915,GG10,10,20755591.3768651,2613.87432530522,181.70103430748
1429364561.99915,GG10,10,20755594.8479743,2632.10297557712,182.036310434341
1429364562.09915,GG10,10,20755598.2832069,2650.28731241822,182.148069143295
1429364562.19915,GG10,10,20755601.8293867,2668.50614118576,182.42746591568
1429364562.29915,GG10,10,20755605.3612865,2686.73932236433,182.585790753365
1429364562.39915,GG10,10,20755608.8880244,2704.9898275733,182.129442691803
1429364562.49915,GG10,10,20755612.2791907,2723.21914610267,182.846561074257
1429364562.59915,GG10,10,20755615.6993928,2741.4520893693,182.474032044411
1429364562.69915,GG10,10,20755619.1833882,2759.71229076385,183.070078492165
1429364562.79915,GG10,10,20755622.7140577,2777.9679774642,182.455405592918
1429364562.89915,GG10,10,20755626.169568,2796.24436488748,182.110816240311
1429364562.99915,GG10,10,20755629.6461118,2814.51896497607,182.576477527618
1429364563.09915,GG10,10,20755633.072422,2832.7834508121,182.576477527618
1429364563.19915,GG10,10,20755636.5570956,2851.05607384443,182.725489139557
1429364563.29915,GG10,10,20755639.9519403,2869.34790298343,183.200463652611
1429364563.39915,GG10,10,20755643.4816366,2887.63955104351,182.42746591568
1429364563.49915,GG10,10,20755646.9826616,2905.92339426279,182.604417204857
1429364563.59915,GG10,10,20755650.4312255,2924.22449579835,183.591619133949
1429364563.69915,GG10,10,20755653.9647868,2942.53562885523,182.567164301872
1429364563.79915,GG10,10,20755657.5801449,2960.86592501402,182.995572686195
1429364563.89915,GG10,10,20755660.9445854,2979.18927550316,183.51711332798
1429364563.99915,GG10,10,20755664.5069789,2997.51105329394,183.321535587311
1429364564.09915,GG10,10,20755668.007098,3015.85291695595,183.507800102234
1429364564.19915,GG10,10,20755671.460027,3034.19489091635,183.479860424995
1429364564.29915,GG10,10,20755674.9604776,3052.53233295679,184.224918484688
1429364564.39915,GG10,10,20755678.5177834,3070.90152695775,183.88032913208
1429364564.49915,GG10,10,20755682.1548176,3089.24041676521,183.405354619026
1429364564.59915,GG10,10,20755685.7163001,3107.59157797694,183.209776878357
1429364564.69915,GG10,10,20755689.1300325,3125.95287534595,184.36461687088
1429364564.79915,GG10,10,20755692.597569,3144.33116316795,182.688236236572
1429364564.89915,GG10,10,20755696.1429287,3162.71214359999,183.442607522011
1429364564.99915,GG10,10,20755699.5616126,3181.08569204807,184.541568160057
1429364565.09915,GG10,10,20755703.1885737,3199.49521511793,183.582305908203
1429364565.19915,GG10,10,20755706.6173659,3217.90153712034,183.63818526268
1429364565.29915,GG10,10,20755710.16658,3236.30892601609,183.740630745888
1429364565.39915,GG10,10,20755713.729014,3254.72842562199,184.383243322372
1429364565.49915,GG10,10,20755717.2721123,3273.12995475531,183.815136551857
1429364565.59915,GG10,10,20755720.7713198,3291.55020332336,183.824449777603
1429364565.69915,GG10,10,20755724.2754474,3309.97882241011,183.973461389542
1429364565.79915,GG10,10,20755727.7528293,3328.4048423171,184.020027518272
1429364565.89915,GG10,10,20755731.1282647,3346.8516432941,184.48568880558
1429364565.99915,GG10,10,20755734.6236817,3365.2950579524,184.215605258942
1429364566.09915,GG10,10,20755738.0662499,3383.74600127339,184.709206223488
1429364566.19915,GG10,10,20755741.456125,3402.22476103902,184.420496225357
1429364566.29915,GG10,10,20755744.8915824,3420.68335831165,184.12247300148
1429364566.39915,GG10,10,20755748.315018,3439.15079012513,185.137614607811
1429364566.49915,GG10,10,20755751.7113237,3457.62681117654,185.314565896988
1429364566.59915,GG10,10,20755755.3076277,3476.10938149691,185.128301382065
1429364566.69915,GG10,10,20755758.9328124,3494.60243737698,184.262171387672
1429364566.79915,GG10,10,20755762.4366512,3513.11488908529,185.398384928703
1429364566.89915,GG10,10,20755766.0402671,3531.61207029223,184.765085577965
1429364566.99915,GG10,10,20755769.4626899,3550.11860758066,185.901299118996
1429364567.09915,GG10,10,20755773.0173852,3568.63873746991,184.802338480949
1429364567.19915,GG10,10,20755776.5870287,3587.15087780356,185.752287507057
1429364567.29915,GG10,10,20755780.0803103,3605.69022381306,185.417011380196
1429364567.39915,GG10,10,20755783.5883275,3624.23675692081,185.463577508926
1429364567.49915,GG10,10,20755787.2722405,3642.76344394684,185.044482350349
1429364567.59915,GG10,10,20755790.816448,3661.31662455201,185.230746865273
1429364567.69915,GG10,10,20755794.3356276,3679.86350357533,186.171382665634
1429364567.79915,GG10,10,20755797.8242235,3698.40353116393,185.472890734673
1429364567.89915,GG10,10,20755801.3683111,3716.97554406524,185.417011380196
1429364567.99915,GG10,10,20755804.9579949,3735.5361238718,185.659155249596
1429364568.09915,GG10,10,20755808.4635545,3754.10491541028,185.705721378326
1429364568.19915,GG10,10,20755812.0249028,3772.68464902043,185.761600732803
1429364568.29915,GG10,10,20755815.5862912,3791.28738093376,185.882672667503
1429364568.39915,GG10,10,20755819.2261063,3809.89126896858,186.674296855927
1429364568.49915,GG10,10,20755822.7717729,3828.49093991518,186.646357178688
1429364568.59915,GG10,10,20755826.3755866,3847.12031146884,186.152756214142
1429364568.69915,GG10,10,20755829.8930066,3865.7429639101,185.826793313026
1429364568.79915,GG10,10,20755833.3789605,3884.37688094378,186.124816536903
1429364568.89915,GG10,10,20755836.9569626,3903.00537708402,186.655670404434
1429364568.99915,GG10,10,20755840.5266274,3921.63193321228,186.990946531296
1429364569.09915,GG10,10,20755844.1187486,3940.28586405516,186.273828148842
1429364569.19915,GG10,10,20755847.6636412,3958.91673797369,186.767429113388
1429364569.29915,GG10,10,20755851.1684055,3977.57595786452,186.851248145103
1429364569.39915,GG10,10,20755854.7500787,3996.22898548841,186.916440725327
1429364569.49915,GG10,10,20755858.2110736,4014.90663594007,186.553224921227
1429364569.59915,GG10,10,20755861.7093219,4033.58407557011,187.614932656288
1429364569.69915,GG10,10,20755865.1364457,4052.26607662439,186.441466212273
1429364569.79915,GG10,10,20755868.6245955,4070.92608109117,186.609104275703
1429364569.89915,GG10,10,20755872.1419917,4089.61273378134,186.627730727196
1429364569.99915,GG10,10,20755875.6596387,4108.29559519887,186.879187822342
1429364570.09915,GG10,10,20755878.9747764,4127.0029488802,187.14927136898
1429364570.19915,GG10,10,20755882.4457989,4145.71280419827,186.450779438019
1429364570.29915,GG10,10,20755885.9860922,4164.40817835927,186.30176782608
1429364570.39915,GG10,10,20755889.3898964,4183.13137680292,188.108533620834
1429364570.49915,GG10,10,20755892.8439161,4201.86900895834,187.689438462257
1429364570.59915,GG10,10,20755896.4075239,4220.5983979702,186.162069439888
1429364570.69915,GG10,10,20755899.9477022,4239.32429766655,187.400728464127
1429364570.79915,GG10,10,20755903.4523687,4258.06144684553,188.31342458725
1429364570.89915,GG10,10,20755907.0011615,4276.8325304091,187.689438462257
1429364570.99915,GG10,10,20755910.555428,4295.59371834993,187.912955880165
1429364571.09915,GG10,10,20755914.1842533,4314.36738991737,186.972320079803
1429364571.19915,GG10,10,20755917.8540793,4333.12477567792,188.117846846581
1429364571.29915,GG10,10,20755921.3338509,4351.8848067522,187.139958143234
1429364571.39915,GG10,10,20755924.8241335,4370.67888960242,187.689438462257
1429364571.49915,GG10,10,20755928.4349101,4389.46959477663,187.978148460388
1429364571.59915,GG10,10,20755932.0304914,4408.25250685215,187.912955880165
1429364571.69915,GG10,10,20755935.4718584,4427.05533662438,187.99677491188
1429364571.79915,GG10,10,20755939.1351865,4445.86468750238,188.611447811127
1429364571.89915,GG10,10,20755942.7003304,4464.67382624745,187.866389751434
1429364571.99915,GG10,10,20755946.3862708,4483.48646911979,188.648700714111
1429364572.09915,GG10,10,20755950.084967,4502.31896612048,188.117846846581
1429364572.19915,GG10,10,20755953.6201375,4521.12555238605,187.27034330368
1429364572.29915,GG10,10,20755957.19735,4539.93530550599,189.198181033134
1429364572.39915,GG10,10,20755960.7013557,4558.78635945916,189.496204257011
1429364572.49915,GG10,10,20755964.2834328,4577.61004444957,187.987461686134
1429364572.59915,GG10,10,20755967.8700769,4596.44920635223,188.499689102173
1429364572.69915,GG10,10,20755971.4674734,4615.31062221527,188.509002327919
1429364572.79915,GG10,10,20755975.1037663,4634.17177501321,188.322737812996
1429364572.89915,GG10,10,20755978.6363409,4653.04109194875,187.959522008896
1429364572.99915,GG10,10,20755982.2469018,4671.91992133856,187.99677491188
1429364573.09915,GG10,10,20755985.9245936,4690.7610206902,188.723206520081
1429364573.19915,GG10,10,20755989.6006791,4709.64777621627,188.639387488365
1429364573.29915,GG10,10,20755993.1195181,4728.53267577291,188.481062650681
1429364573.39915,GG10,10,20755996.7336409,4747.42251840234,188.788399100304
1429364573.49915,GG10,10,20756000.360536,4766.31808251143,189.170241355896
1429364573.59915,GG10,10,20756003.9809426,4785.224966079,188.956037163734
1429364573.69915,GG10,10,20756007.5661197,4804.11505371332,190.772116184235
1429364573.79915,GG10,10,20756011.1810757,4823.03607642651,189.105048775673
1429364573.89915,GG10,10,20756014.7521827,4841.95574313402,189.151614904404
1429364573.99915,GG10,10,20756018.3477895,4860.88386303186,190.00843167305
1429364574.09915,GG10,10,20756021.7596204,4879.83761495352,189.52414393425
1429364574.19915,GG10,10,20756025.1252404,4898.76191389561,189.309939742088
1429364574.29915,GG10,10,20756028.7316191,4917.73571902514,190.120190382004
1429364574.39915,GG10,10,20756032.3196674,4936.69033044577,190.483406186104
1429364574.49915,GG10,10,20756035.7908023,4955.64491462708,188.974663615227
1429364574.59915,GG10,10,20756039.3456622,4974.59704822302,188.900157809257
1429364574.69915,GG10,10,20756042.8711141,4993.56120890379,188.67664039135
1429364574.79915,GG10,10,20756046.3880386,5012.53422498703,190.00843167305
1429364574.89915,GG10,10,20756050.0080053,5031.51466411352,189.468264579773
1429364574.99915,GG10,10,20756053.6385445,5050.50162667036,189.971178770065
1429364575.09915,GG10,10,20756057.3341038,5069.49979859591,190.082937479019
1429364575.19915,GG10,10,20756060.8487914,5088.47922933102,190.446153283119
1429364575.29915,GG10,10,20756064.4507393,5107.50227379799,189.393758773804
1429364575.39915,GG10,10,20756068.1181418,5126.52554810047,189.468264579773
1429364575.49915,GG10,10,20756071.7131835,5145.52505213022,189.794227480888
1429364575.59915,GG10,10,20756075.2409734,5164.54850876331,190.455466508865
1429364575.69915,GG10,10,20756078.8939433,5183.57351452112,190.427526831627
1429364575.79915,GG10,10,20756082.5323567,5202.61284118891,190.651044249535
1429364575.89915,GG10,10,20756085.9817703,5221.66748350859,189.840793609619
1429364575.99915,GG10,10,20756089.5336748,5240.73692619801,190.204009413719
1429364576.09915,GG10,10,20756093.1054517,5259.78860491514,190.287828445435
1429364576.19915,GG10,10,20756096.8089634,5278.86648279428,190.036371350288
1429364576.29915,GG10,10,20756100.3803842,5297.93469184637,190.12950360775
1429364576.39915,GG10,10,20756103.9963903,5316.98870933056,190.632417798042
1429364576.49915,GG10,10,20756107.6631496,5336.08846199512,190.511345863342
1429364576.59915,GG10,10,20756111.2040751,5355.16779375076,191.759318113327
1429364576.69915,GG10,10,20756115.0294482,5374.26896733046,190.818682312965
1429364576.79915,GG10,10,20756118.6916641,5393.35940241814,191.284343600273
1429364576.89915,GG10,10,20756122.3456009,5412.46869635582,191.759318113327
1429364576.99915,GG10,10,20756126.0840312,5431.59374320507,191.535800695419
1429364577.09915,GG10,10,20756129.7224392,5450.70021736622,191.768631339073
1429364577.19915,GG10,10,20756133.4488624,5469.8135484457,191.321596503258
1429364577.29915,GG10,10,20756137.1775393,5488.9607026577,191.768631339073
1429364577.39915,GG10,10,20756140.7653241,5508.10661572218,191.489234566689
1429364577.49915,GG10,10,20756144.3295987,5527.22721719742,192.057341337204
1429364577.59915,GG10,10,20756148.0614541,5546.39290553331,191.954895853996
1429364577.69915,GG10,10,20756151.7068442,5565.54813468456,191.647559404373
1429364577.79915,GG10,10,20756155.4298987,5584.70489543676,191.396102309227
1429364577.89915,GG10,10,20756159.0189214,5603.85790753365,192.485749721527
1429364577.99915,GG10,10,20756162.6230856,5623.01706451178,191.451981663704
1429364578.09915,GG10,10,20756166.3172651,5642.2081695199,191.451981663704
1429364578.19915,GG10,10,20756170.0471399,5661.38951134682,191.805884242058
1429364578.29915,GG10,10,20756173.6292821,5680.57763576508,191.805884242058
1429364578.39915,GG10,10,20756177.4153502,5699.75319546461,191.712751984596
1429364578.49915,GG10,10,20756181.0837479,5718.95594114065,191.722065210342
1429364578.59915,GG10,10,20756184.7678897,5738.16002237797,191.899016499519
1429364578.69915,GG10,10,20756188.4031596,5757.3572717309,191.926956176758
1429364578.79915,GG10,10,20756192.181344,5776.55024069548,192.439183592796
1429364578.89915,GG10,10,20756195.7926481,5795.77132940292,192.495062947273
1429364578.99915,GG10,10,20756199.4666596,5814.9997189045,192.662701010704
1429364579.09915,GG10,10,20756203.0650267,5834.23564004898,192.439183592796
1429364579.19915,GG10,10,20756206.7883752,5853.46713805199,192.206352949142
1429364579.29915,GG10,10,20756210.5269982,5872.70712697506,192.858278751373
1429364579.39915,GG10,10,20756214.3054737,5891.94801098108,192.858278751373
1429364579.49915,GG10,10,20756217.9580331,5911.21856307983,191.731378436089
1429364579.59915,GG10,10,20756221.587428,5930.49297171831,192.830339074135
1429364579.69915,GG10,10,20756225.3329968,5949.73654091358,192.476436495781
1429364579.79915,GG10,10,20756229.0176535,5969.00581461191,192.122533917427
1429364579.89915,GG10,10,20756232.672242,5988.26589047909,192.578881978989
1429364579.99915,GG10,10,20756236.3175403,6007.53827571869,192.848965525627
1429364580.09915,GG10,10,20756240.0018975,6026.82603478432,193.044543266296
1429364580.19915,GG10,10,20756243.6542782,6046.12276244164,192.392617464066
1429364580.29915,GG10,10,20756247.4360781,6065.42956113815,193.184241652489
1429364580.39915,GG10,10,20756251.0717649,6084.74371826649,193.435698747635
1429364580.49915,GG10,10,20756254.7224927,6104.08915567398,193.296000361443
1429364580.59915,GG10,10,20756258.3988649,6123.39309000969,193.296000361443
1429364580.69915,GG10,10,20756261.9566676,6142.73077887297,193.892046809196
1429364580.79915,GG10,10,20756265.5195388,6162.082908988,192.839652299881
1429364580.89915,GG10,10,20756269.2336111,6181.43714785576,194.273889064789
1429364580.99915,GG10,10,20756272.9610851,6200.77768653631,194.236636161804
1429364581.09915,GG10,10,20756276.5670316,6220.1450881362,193.733721971512
1429364581.19915,GG10,10,20756280.3126504,6239.49224096537,193.677842617035
1429364581.29915,GG10,10,20756283.9681249,6258.83477044106,193.770974874496
1429364581.39915,GG10,10,20756287.6472956,6278.1831330061,193.724408745766
1429364581.49915,GG10,10,20756291.1980165,6297.5472176671,193.351879715919
1429364581.59915,GG10,10,20756294.7843816,6316.94024282694,194.292515516281
1429364581.69915,GG10,10,20756298.4021209,6336.3162432909,193.975865840912
1429364581.79915,GG10,10,20756302.2027578,6355.69381517172,193.268060684204
1429364581.89915,GG10,10,20756305.8479328,6375.08394521475,193.249434232712
1429364581.99915,GG10,10,20756309.4287177,6394.46007615328,193.03523004055
1429364582.09915,GG10,10,20756313.0008602,6413.86164492369,193.724408745766
1429364582.19915,GG10,10,20756316.6356272,6433.27183413506,194.348394870758
1429364582.29915,GG10,10,20756320.4048732,6452.69533038139,194.050371646881
1429364582.39915,GG10,10,20756324.1328903,6472.11832016706,193.687155842781
1429364582.49915,GG10,10,20756327.8440026,6491.53857523203,193.705782294273
1429364582.59915,GG10,10,20756331.6609302,6510.96698540449,194.702297449112
1429364582.69915,GG10,10,20756335.5187294,6530.37812817097,194.553285837173
1429364582.79915,GG10,10,20756339.2666263,6549.83052885532,194.404274225235
1429364582.89915,GG10,10,20756343.0674611,6569.2780302763,194.36702132225
1429364582.99915,GG10,10,20756346.8616581,6588.74348688126,194.022431969643
1429364583.09915,GG10,10,20756350.6265482,6608.17961418629,194.115564227104
1429364583.19915,GG10,10,20756354.2521408,6627.66100645065,194.702297449112
1429364583.29915,GG10,10,20756358.0577368,6647.1549988389,194.981694221497
1429364583.39915,GG10,10,20756361.9119727,6666.65277290344,194.627791643143
1429364583.49915,GG10,10,20756365.6852687,6686.133921206,195.33559679985
1429364583.59915,GG10,10,20756369.5384061,6705.61103564501,195.326283574104
1429364583.69915,GG10,10,20756373.1368682,6725.13308346272,195.354223251343
1429364583.79915,GG10,10,20756376.9003379,6744.64236521721,195.45666873455
1429364583.89915,GG10,10,20756380.6766808,6764.13899105787,195.447355508804
1429364583.99915,GG10,10,20756384.357414,6783.66360020638,194.953754544258
1429364584.09915,GG10,10,20756388.0895434,6803.1792653203,195.53117454052
1429364584.19915,GG10,10,20756391.8310278,6822.71967899799,195.866450667381
1429364584.29915,GG10,10,20756395.6976531,6842.26891547441,194.92581486702
1429364584.39915,GG10,10,20756399.3521398,6861.78844261169,196.052715182304
1429364584.49915,GG10,10,20756403.0261992,6881.34268605709,195.354223251343
1429364584.59915,GG10,10,20756406.8471795,6900.88504123688,195.847824215889
1429364584.69915,GG10,10,20756410.5815216,6920.4541400075,195.661559700966
1429364584.79915,GG10,10,20756414.2274622,6940.03929287195,195.084139704704
1429364584.89915,GG10,10,20756417.8149229,6959.61454594135,196.360051631927
1429364584.99915,GG10,10,20756421.5001607,6979.17965894938,195.959582924843
1429364585.09915,GG10,10,20756425.1545036,6998.75968378782,194.935128092766
1429364585.19915,GG10,10,20756428.8602381,7018.35064136982,196.080654859543
1429364585.29915,GG10,10,20756432.5780616,7037.94089859724,196.220353245735
1429364585.39915,GG10,10,20756436.4288005,7057.56135642529,196.583569049835
1429364585.49915,GG10,10,20756440.073733,7077.16262042522,196.01546227932
1429364585.59915,GG10,10,20756443.9337561,7096.7775734067,197.002664208412
1429364585.69915,GG10,10,20756447.6909959,7116.4003136158,195.819884538651
1429364585.79915,GG10,10,20756451.3337376,7136.01910954714,196.024775505066
1429364585.89915,GG10,10,20756455.0885793,7155.65770727396,196.108594536781
1429364585.99915,GG10,10,20756458.7732672,7175.28206300735,196.099281311035
1429364586.09915,GG10,10,20756462.5948086,7194.92381340265,196.332111954689
1429364586.19915,GG10,10,20756466.2139079,7214.55429399014,196.574255824089
1429364586.29914,GG10,10,20756469.890106,7234.19829982519,196.583569049835
1429364586.39915,GG10,10,20756473.6518971,7253.85021668673,197.160989046097
1429364586.49915,GG10,10,20756477.3188176,7273.52271056175,196.266919374466
1429364586.59914,GG10,10,20756481.0858823,7293.18886893988,196.928158402443
1429364586.69914,GG10,10,20756485.0004129,7312.87223082781,196.341425180435
1429364586.79914,GG10,10,20756488.7076269,7332.54544311762,196.760520339012
1429364586.89914,GG10,10,20756492.4630866,7352.22168105841,197.188928723335
1429364586.99914,GG10,10,20756496.1157572,7371.90626806021,196.956098079681
1429364587.09914,GG10,10,20756499.8354897,7391.61714160442,196.471810340881
1429364587.19914,GG10,10,20756503.6382385,7411.32790613174,197.179615497589
1429364587.29914,GG10,10,20756507.3459478,7431.05007815361,196.881592273712
1429364587.39914,GG10,10,20756511.2093338,7450.76750642061,197.030603885651
1429364587.49914,GG10,10,20756514.9486672,7470.48108184338,197.552144527435
1429364587.59914,GG10,10,20756518.7429151,7490.21730792522,196.844339370728
1429364587.69914,GG10,10,20756522.4160073,7509.93253529072,196.108594536781
1429364587.79914,GG10,10,20756526.0799691,7529.64906704426,197.393819689751
1429364587.89914,GG10,10,20756529.879787,7549.39960217476,197.049230337143
1429364587.99914,GG10,10,20756533.6583885,7569.13387405872,197.337940335274
1429364588.09914,GG10,10,20756537.4627596,7588.89095157385,198.259949684143
1429364588.19914,GG10,10,20756541.186947,7608.65928643942,197.794288396835
1429364588.29914,GG10,10,20756544.9865557,7628.4408057332,197.766348719597
1429364588.39914,GG10,10,20756548.8599978,7648.21340918541,198.474153876305
1429364588.49914,GG10,10,20756552.7757656,7667.97569489479,198.967754840851
1429364588.59914,GG10,10,20756556.6056196,7687.78113794327,197.542831301689
1429364588.69914,GG10,10,20756560.4324024,7707.57090014219,197.002664208412
1429364588.79914,GG10,10,20756564.135048,7727.34628456831,197.34725356102
1429364588.89914,GG10,10,20756567.818583,7747.12599027157,197.291374206543
1429364588.99914,GG10,10,20756571.6194733,7766.92384779453,197.328627109528
1429364589.09914,GG10,10,20756575.3872959,7786.72765231133,198.017805814743
1429364589.19914,GG10,10,20756579.27577,7806.52892380953,198.399648070335
1429364589.29914,GG10,10,20756583.0943348,7826.35705828667,198.343768715858
1429364589.39914,GG10,10,20756586.8063172,7846.20180439949,198.418274521828
1429364589.49914,GG10,10,20756590.4339637,7866.0553445816,199.573114514351
1429364589.59914,GG10,10,20756594.0536002,7885.90246343613,198.669731616974
1429364589.69914,GG10,10,20756597.7512364,7905.75213360786,198.371708393097
1429364589.79914,GG10,10,20756601.5196114,7925.61605221033,199.088826775551
1429364589.89914,GG10,10,20756605.3079585,7945.46882611513,198.967754840851
1429364589.99914,GG10,10,20756609.1048653,7965.33970034122,198.492780327797
1429364590.09914,GG10,10,20756612.7919284,7985.19773626328,198.371708393097
1429364590.19914,GG10,10,20756616.500014,8005.08389610052,198.772177100182
1429364590.29914,GG10,10,20756620.2854517,8024.96703189611,199.144706130028
1429364590.39914,GG10,10,20756624.1157532,8044.84340202808,198.660418391228
1429364590.49914,GG10,10,20756627.8778647,8064.74932008982,199.908390641212
1429364590.59914,GG10,10,20756631.5602341,8084.65930044651,198.539346456528
1429364590.69914,GG10,10,20756635.3076083,8104.5598860383,199.545174837112
1429364590.79914,GG10,10,20756639.0710487,8124.47813421488,198.902562260628
1429364590.89914,GG10,10,20756642.9230812,8144.40360313654,199.722126126289
1429364590.99914,GG10,10,20756646.7194415,8164.31993353367,199.172645807266
1429364591.09914,GG10,10,20756650.4617481,8184.24436169863,199.172645807266
1429364591.19914,GG10,10,20756654.2856193,8204.16923326254,199.40547645092
1429364591.29914,GG10,10,20756658.1163677,8224.10825461149,199.209898710251
1429364591.39914,GG10,10,20756661.8415703,8244.0585449934,198.520720005035
1429364591.49914,GG10,10,20756665.5850601,8264.00632125139,198.818743228912
1429364591.59914,GG10,10,20756669.2509494,8283.98306494951,200.076028704643
1429364591.69914,GG10,10,20756673.053979,8303.93241375685,198.502093553543
1429364591.79914,GG10,10,20756676.8939354,8323.90140777826,199.470669031143
1429364591.89914,GG10,10,20756680.6717406,8343.87908911705,199.666246771812
1429364591.99914,GG10,10,20756684.4667493,8363.86002731323,199.88976418972
1429364592.09914,GG10,10,20756688.392638,8383.8595199585,200.383365154266
1429364592.19914,GG10,10,20756692.0976622,8403.8373157382,199.358910322189
1429364592.29914,GG10,10,20756695.9186623,8423.81598073244,199.489295482635
1429364592.39914,GG10,10,20756699.8623494,8443.8506359458,199.927017092705
1429364592.49914,GG10,10,20756703.785494,8463.87334823608,200.103968381882
1429364592.59914,GG10,10,20756707.5424915,8483.89125370979,199.899077415466
1429364592.69914,GG10,10,20756711.3856064,8503.91398537159,200.364738702774
1429364592.79914,GG10,10,20756715.1970004,8523.94143974781,200.13190805912
1429364592.89914,GG10,10,20756718.9092162,8543.96751898527,200.653448700905
1429364592.99914,GG10,10,20756722.7461068,8564.02226787806,199.852511286736
1429364593.09914,GG10,10,20756726.5629376,8584.05860638618,200.215727090836
1429364593.19914,GG10,10,20756730.4772618,8604.11520272493,200.560316443443
1429364593.29914,GG10,10,20756734.3850535,8624.18011695147,200.597569346428
1429364593.39914,GG10,10,20756738.2120837,8644.23933058977,200.839713215828
1429364593.49914,GG10,10,20756742.0003974,8664.30267560482,200.727954506874
1429364593.59914,GG10,10,20756745.864619,8684.37576365471,200.998038053513
1429364593.69914,GG10,10,20756749.877717,8704.4602214098,201.184302568436
1429364593.79914,GG10,10,20756753.6993525,8724.57016801834,201.193615794182
1429364593.89914,GG10,10,20756757.5675351,8744.69372099638,200.61619579792
1429364593.99914,GG10,10,20756761.2081116,8764.79839646816,200.718641281128
1429364594.09914,GG10,10,20756765.0511684,8784.88596403599,200.523063540459
1429364594.19914,GG10,10,20756768.7388794,8805.01136350632,200.113281607628
1429364594.29914,GG10,10,20756772.5815302,8825.12592035532,201.58477127552
1429364594.39914,GG10,10,20756776.269468,8845.24844825268,201.016664505005
1429364594.49914,GG10,10,20756780.1108699,8865.37382185459,201.370567083359
1429364594.59914,GG10,10,20756783.9457511,8885.49508780241,200.364738702774
1429364594.69914,GG10,10,20756787.8997649,8905.63305747509,200.960785150528
1429364594.79914,GG10,10,20756791.6950604,8925.77671068907,201.044604182243
1429364594.89914,GG10,10,20756795.6129803,8945.93574887514,201.910734176636
1429364594.99914,GG10,10,20756799.4409752,8966.07875168324,201.975926756859
1429364595.09914,GG10,10,20756803.2923627,8986.25915783644,201.445072889328
1429364595.19914,GG10,10,20756807.1618159,9006.42684561014,201.94798707962
1429364595.29914,GG10,10,20756811.0333287,9026.59135758877,201.575458049774
1429364595.39914,GG10,10,20756814.829519,9046.77312958241,202.339142560959
1429364595.49914,GG10,10,20756818.6860051,9066.95990639925,201.90142095089
1429364595.59914,GG10,10,20756822.5656718,9087.14070039988,201.696529984474
1429364595.69914,GG10,10,20756826.5030847,9107.32216614485,201.771035790443
1429364595.79914,GG10,10,20756830.330879,9127.5147459507,201.519578695297
1429364595.89914,GG10,10,20756834.104556,9147.72182512283,202.059745788574
1429364595.99914,GG10,10,20756837.8812238,9167.93330186605,202.86999642849
1429364596.09914,GG10,10,20756841.8762632,9188.14844745398,202.329829335213
1429364596.19914,GG10,10,20756845.7055809,9208.37304592133,202.273949980736
1429364596.29914,GG10,10,20756849.6238125,9228.630597651,202.376395463943
1429364596.39914,GG10,10,20756853.4320032,9248.8649033308,202.581286430359
1429364596.49914,GG10,10,20756857.2959412,9269.1182166934,203.661620616913
1429364596.59914,GG10,10,20756861.209687,9289.37946587801,202.609226107597
1429364596.69914,GG10,10,20756865.0435629,9309.64304178953,202.534720301628
1429364596.79914,GG10,10,20756868.9579235,9329.8965562582,202.497467398643
1429364596.89914,GG10,10,20756872.7882117,9350.17691254616,202.730298042297
1429364596.99914,GG10,10,20756876.6614329,9370.46890383959,203.03763449192
1429364597.09914,GG10,10,20756880.6499465,9390.75630986691,204.052776098251
1429364597.19914,GG10,10,20756884.4739951,9411.04623836279,203.056260943413
1429364597.29914,GG10,10,20756888.2652337,9431.33758604527,202.79549062252
1429364597.39914,GG10,10,20756892.0500773,9451.6556456089,203.670933842659
1429364597.49914,GG10,10,20756896.0220275,9471.94195961952,203.456729650497
1429364597.59914,GG10,10,20756899.921681,9492.25374728441,202.739611268044
1429364597.69914,GG10,10,20756903.8203848,9512.57564949989,204.32285964489
1429364597.79914,GG10,10,20756907.7302063,9532.90872985125,203.484669327736
1429364597.89914,GG10,10,20756911.565768,9553.23253780603,203.186646103859
1429364597.99914,GG10,10,20756915.3414504,9573.58109843731,203.577801585197
1429364598.09914,GG10,10,20756919.2320114,9593.90266418457,203.829258680344
